id,predict_data,mse,rmse
10,"[103.6806    104.305855  104.46044   104.07745   103.6469    104.11646
 104.40986   104.51214   104.10604   103.56356   102.55457   102.01801
 102.70092   102.87974   102.78044   101.45024   100.16566    99.03106
  98.20302    96.858826   95.96702    94.059364   92.26932    90.827354
  89.61947    88.38266    87.14658    85.3748     83.27854    81.69935
  79.95822    78.30364    76.731155   74.8402     72.87789    71.508545
  69.39048    67.39591    66.33       64.634186   63.036167   61.760857
  60.261765   59.001682   58.151352   56.73918    54.984543   53.571087
  51.62628    49.78953    49.085087   47.450138   45.830853   44.688053
  43.04973    41.384975   40.17816    38.69987    37.21998    35.958893
  34.485252   32.67451    31.621706   30.270996   28.624578   27.347816
  25.678318   23.902575   22.486012   21.201683   19.960684   18.62784
  17.470709   16.562256   15.654134   14.604047   13.733755   13.237333
  12.675268   12.4735155  11.533774   11.088062   10.717502   10.4058
  10.480319   10.384053   10.704081   10.767895   11.113005   11.817996
  12.030929   12.90051    13.179078   14.36307    15.4639     16.698044
  17.738432   19.236801   20.21796    21.425312   22.481321   24.733744
  26.967031   29.304888   30.846693   32.59824    34.362198   37.204735
  39.998573   42.83878    44.660927   46.545414   48.592693   51.22412
  54.374638   57.475826   58.913296   61.34598    63.555172   66.54368  ]",121.9061448,11.04111157
11,"[107.360405 107.437965 107.05829  106.06627  104.90326  104.588615
 104.16891  103.79884  102.91176  101.77482  100.0674    98.805214
  98.70949   98.42608   97.87437   95.99177   94.14389   92.46784
  91.018196  89.29123   88.09481   85.834145  83.7256    81.96536
  80.34525   78.83146   77.429344  75.49181   73.25631   71.53602
  69.64214   67.76839   66.138145  64.19041   62.25021   60.865498
  58.749283  56.72183   55.55867   53.93879   52.49607   51.291664
  49.91834   48.650204  47.80455   46.579792  45.10361   43.80538
  41.9768    40.281105  39.506382  38.160557  36.74915   35.674656
  34.09479   32.562912  31.40211   30.04289   28.684769  27.503988
  26.138588  24.525795  23.512644  22.295876  20.774744  19.71942
  18.317736  16.89897   15.600148  14.59289   13.617001  12.601894
  11.861922  11.394558  10.795278  10.183489   9.71208    9.598738
   9.579173   9.945298   9.474161   9.641584   9.865118  10.123083
  10.922755  11.620966  12.578163  13.392176  14.491169  15.930133
  16.992556  18.765903  19.803442  21.76457   23.784763  25.977142
  27.900797  30.18167   31.870716  33.758102  35.630867  38.671295
  41.56064   44.448814  46.443966  48.585598  50.926517  54.21858
  57.287033  60.270767  62.18617   64.23459   66.39034   69.098274
  72.10454   74.99213   76.238075  78.4306    80.33119   82.88753 ]",126.792594,11.26022175
12,"[113.90708   113.75182   112.99535   111.57043   109.98112   109.084236
 108.15296   107.70376   106.62155   105.262215  103.34713   101.790955
 101.197     100.95706   100.36578    98.383995   96.55235    94.80873
  93.010124   91.19346    90.11359    87.97595    86.04774    84.37865
  82.55273    80.96126    79.70326    77.91514    75.71925    74.05809
  72.056564   69.91784    68.35087    66.48319    64.463776   62.997845
  60.72218    58.405235   57.022587   55.356873   53.67684    52.215633
  50.486282   48.82172    47.609695   46.204025   44.40682    42.684692
  40.403378   38.35702    37.099884   35.51114    33.685356   32.07401
  29.965727   28.095472   26.543446   24.814001   23.075647   21.496271
  19.794214   17.948126   16.635408   15.229098   13.511676   12.383474
  10.986646    9.638673    8.355427    7.485138    6.72358     6.006113
   5.5919547   5.506128    5.2752547   5.2330112   5.2706757   5.711492
   6.317652    7.3211856   7.53213     8.597902    9.719357   10.864289
  12.6311655  14.392149   16.268194   18.324612   20.595034   23.188494
  25.424074   28.447256   30.492304   33.74563    37.067696   40.547287
  43.70902    47.09201    49.691544   52.75131    55.819332   59.876472
  63.628014   67.32378    69.84701    72.83001    76.055115   79.90067
  83.40389    86.74922    88.85217    91.44251    93.94688    96.87995
  99.87942   102.73206   103.90093   106.09455   107.93004   110.25291  ]",47.43205369,6.887093268
13,"[113.70612   113.11413   111.89396   109.85977   107.73185   106.35933
 104.90497   104.19302   102.79706   101.06926    98.87295    97.02797
  96.064316   95.594826   94.82936    92.67331    90.812805   89.01801
  87.01015    84.994095   83.888435   81.75567    79.92035    78.33903
  76.443306   74.65401    73.34408    71.649635   69.466805   67.840576
  65.80389    63.44088    61.767105   59.975815   57.882397   56.315617
  53.927757   51.419395   49.888092   48.226845   46.37981    44.733643
  42.833298   40.996128   39.586117   38.16516    36.233227   34.342
  32.014267   29.989613   28.633467   27.067387   25.251312   23.567476
  21.611532   19.976954   18.613115   17.13384    15.669385   14.345029
  13.006015   11.631885   10.683249    9.7344675   8.587147    8.031946
   7.2950134   6.596187    5.9472537   5.757247    5.790803    5.9318814
   6.258601    6.9393907   7.4911747   8.290564    9.240957   10.6262045
  12.059681   13.831859   14.875935   16.772478   18.779928   20.890461
  23.490786   26.00831    28.605028   31.421562   34.374153   37.687164
  40.57201    44.19296    46.687428   50.46434    54.169193   58.082397
  61.57739    65.227425   67.96672    71.27151    74.40422    78.463806
  82.1873     85.88221    88.18919    91.029205   93.955605   97.373886
 100.50819   103.574844  105.20828   107.41098   109.38492   111.72788
 114.18872   116.551125  117.10287   118.619675  119.80847   121.43405  ]",61.46155835,7.839742238
14,"[100.48245    99.53465    98.102295   95.86329    93.527855   91.91684
  90.1654     89.21028    87.641815   85.74229    83.41452    81.297745
  79.970345   79.17804    78.09777    75.99552    73.96397    72.04053
  69.805565   67.662346   66.292725   64.24847    62.451496   60.730637
  58.8227     57.117977   55.72041    54.180603   52.22098    50.590534
  48.800205   46.843296   45.373314   43.81127    42.184006   40.88285
  38.987133   37.089657   35.887413   34.625187   33.39735    32.193985
  31.029284   29.797968   28.889858   28.052773   26.946104   25.775114
  24.351503   23.194448   22.31805    21.606783   20.648165   19.84094
  18.826614   18.17436    17.562407   16.916925   16.284048   15.881647
  15.5058     15.247121   15.0625105  14.930803   14.593505   14.940087
  15.225093   15.624344   15.670625   16.250334   16.957516   17.815166
  18.942665   20.417149   21.509647   22.879026   24.364891   26.172516
  28.184      30.447245   31.784798   33.95678    36.211296   38.509396
  41.35996    44.15879    46.67633    49.44227    52.341377   55.459267
  58.30835    61.79445    64.12951    67.482086   70.87671    74.42665
  77.4739     80.66139    82.98507    85.70826    88.39832    91.816795
  94.872      97.894295   99.72842   101.84854   104.03103   106.6767
 108.81724   111.03705   112.15465   113.585045  114.73803   116.27056
 117.60919   119.06986   119.13859   119.90454   120.1897    120.98792  ]",82.99245447,9.110019455
15,"[ 96.57827   95.59555   94.11097   91.88631   89.64222   87.95761
  86.07712   85.1989    83.70203   81.97601   79.878006  77.83106
  76.28923   75.60161   74.5226    72.78068   70.99031   69.241295
  66.902695  64.82708   63.544647  61.913116  60.478325  58.896667
  57.034397  55.521343  54.293762  53.083553  51.375492  49.84312
  48.212566  46.491795  45.275974  43.948     42.550064  41.383636
  39.687813  38.01966   36.922146  35.82457   34.72794   33.607033
  32.565174  31.42069   30.52277   29.79899   28.79421   27.713942
  26.432898  25.45786   24.565075  24.017157  23.144005  22.45896
  21.600561  21.239115  20.737665  20.249128  19.715021  19.538729
  19.480885  19.640804  19.691248  19.825312  19.783373  20.51379
  21.320951  22.278896  22.72262   23.709827  24.868845  26.202723
  27.858555  29.899265  31.425432  33.34999   35.3438    37.597977
  40.151356  42.89241   44.62825   47.308098  50.061127  52.79423
  56.11593   59.476376  62.243607  65.52014   68.883934  72.33419
  75.57557   79.42287   82.01235   85.64908   89.349304  93.1118
  96.34431   99.65143  102.04659  104.957115 107.90303  111.26043
 114.19255  117.09982  118.84188  121.0237   123.15216  125.51697
 127.19554  129.09053  130.07918  131.43344  132.33514  133.54265
 134.20638  135.19887  135.12512  135.6261   135.5047   135.88332 ]",125.482541,11.20189899
16,"[ 81.508385  80.20854   78.565674  76.14077   73.79956   72.14285
  70.12153   69.00458   67.338234  65.4775    63.376335  61.24356
  59.621124  58.55031   57.190258  55.56234   53.733475  52.00616
  49.666756  47.463036  45.929962  44.37263   42.998337  41.3788
  39.668137  38.184063  36.80143   35.719948  34.1947    32.673824
  31.30128   29.967327  28.832294  27.70731   26.666693  25.70178
  24.400343  23.271832  22.522936  21.757631  21.129988  20.38623
  19.987158  19.441505  19.041725  18.842148  18.517225  18.145891
  17.813768  17.73046   17.495249  17.733234  17.76177   18.060741
  18.414804  19.207216  19.707783  20.305042  20.867266  21.865845
  23.071606  24.603348  25.736849  26.982447  28.139181  30.02555
  32.107834  34.32071   35.777325  37.757114  39.879017  42.177567
  44.730194  47.63647   49.86927   52.426197  55.130062  58.002464
  61.110664  64.26508   66.303276  69.0962    71.995735  74.89956
  78.23483   81.5084    83.9875    86.81435   89.70316   92.60782
  95.32456   98.47059  100.420876 103.08351  105.74354  108.45959
 110.55607  112.77957  114.17908  115.89989  117.569466 119.5484
 121.20333  122.92554  123.68251  124.5788   125.18172  126.139015
 126.40561  127.16889  127.2819   127.381004 127.00186  126.97344
 126.39916  126.406906 125.61799  125.09702  123.92201  123.40535 ]",72.60172557,8.52066462
17,"[ 70.2076    68.88838   67.3329    65.05825   62.9572    61.54926
  59.64992   58.541206  56.943924  55.252514  53.403934  51.415215
  49.87784   48.71075   47.263958  45.964626  44.27559   42.70617
  40.474823  38.324883  36.70762   35.389187  34.20189   32.62813
  31.118689  29.829525  28.456156  27.577671  26.290997  24.835056
  23.73399   22.862473  21.942043  21.037277  20.3578    19.637829
  18.72504   18.126537  17.746044  17.281015  17.073051  16.698442
  16.83489   16.802431  16.841854  17.047092  17.249638  17.4609
  17.836737  18.410873  18.689562  19.495514  20.154984  21.199617
  22.384235  23.969965  25.139116  26.446156  27.687983  29.472036
  31.515297  33.931133  35.756454  37.683834  39.554485  42.13523
  45.00013   47.975105  50.025448  52.546886  55.170906  57.94823
  60.965965  64.3183    66.85905   69.68099   72.65629   75.71196
  79.00256   82.23502   84.24586   86.8983    89.652985  92.391396
  95.48285   98.50266  100.51098  102.82743  105.18921  107.46868
 109.597435 112.0439   113.3718   115.16506  116.93822  118.71827
 119.85518  121.16666  121.75668  122.54684  123.28806  124.18285
 124.83492  125.627045 125.67923  125.714355 125.26984  125.245575
 124.476814 124.424446 124.03166  123.359695 122.18275  121.39003
 119.94723  119.31229  118.21358  117.16358  115.39838  114.42117 ]",77.84323355,8.82288125
18,"[ 53.034904   51.56527    50.042603   47.86375    45.86398    44.645885
  42.887867   41.675335   40.0734     38.416004   36.6247     34.633873
  33.2707     31.92754    30.36928    29.250822   27.551693   26.048025
  24.047075   22.04971    20.33536    19.129555   18.03973    16.513155
  15.355159   14.407687   13.110718   12.456932   11.583089   10.365283
   9.773118    9.649664    9.133865    8.629898    8.65699     8.498426
   8.338184    8.63363     8.9486      9.113796    9.813183   10.2207155
  11.425424   12.346576   13.291904   14.301806   15.58626    16.851227
  18.435013   20.080685   21.184902   23.001925   24.737597   26.911856
  29.248785   31.842243   33.907795   36.12919    38.297497   40.99636
  43.928123   47.276493   49.764095   52.369884   54.841347   57.99666
  61.45618    65.03623    67.39067    70.20919    72.94717    75.828476
  78.961266   82.38739    84.8199     87.392075   90.0887     92.78928
  95.75949    98.610855  100.110664  102.01671   103.98152   105.946724
 108.22226   110.42186   111.478775  112.5981    113.786446  114.846344
 115.840675  117.0742    117.3833    117.717514  118.09888   118.49936
 118.215034  118.204956  117.689384  117.055145  116.44405   116.00221
 115.41798   115.02563   114.25636   113.04326   111.31808   110.23786
 108.36673   107.33038   106.31786   104.63127   102.53995   100.93189
  98.660385   97.316414   95.845985   94.2172     91.834305   90.38467  ]",66.39088456,8.148060172
19,"[ 43.180717   41.687424   40.20356    38.22974    36.426384   35.37848
  33.81737    32.632336   31.144926   29.738955   28.09626    26.244547
  25.128489   23.989597   22.608995   21.824081   20.37733    19.112091
  17.500248   15.980953   14.610342   13.784035   13.07429    11.941671
  11.33853    11.082875   10.348704   10.213861   10.0245905   9.4377775
   9.562152   10.341776   10.594699   10.767699   11.658601   12.360335
  13.0436125  14.19192    15.281259   16.193186   17.79314    19.082577
  21.215336   22.898407   24.56936    26.244781   28.302677   30.356838
  32.709835   34.959328   36.513405   38.909847   41.172752   43.846733
  46.63564    49.52728    51.753746   54.136047   56.41072    59.119488
  62.105198   65.49784    67.798935   70.226875   72.41857    75.23534
  78.39329    81.689606   83.53284    85.797615   87.88969    90.06953
  92.56948    95.39044    97.06501    98.77674   100.58247   102.37032
 104.466805  106.49776   107.117004  107.9766    108.87125   109.80625
 111.05181   112.3332    112.50916   112.57147   112.76523   112.84806
 112.875465  113.22146   112.87489   112.25778   111.78927   111.37381
 110.26963   109.502426  108.4835    107.151024  105.94286   104.944855
 103.83967   102.93182   101.98389   100.350586   98.26941    96.91724
  94.72271    93.33092    92.2608     90.36843    88.1053     86.360916
  83.89189    82.3404     80.948715   79.3416     76.93946    75.455505 ]",93.35977665,9.662286305
20,"[ 37.68138    36.18872    34.709152   32.867954   31.213865   30.319672
  28.93428    27.797066   26.428858   25.279556   23.790163   22.154392
  21.33984    20.509836   19.42324    18.948898   17.853369   16.897814
  15.740922   14.733391   13.844815   13.417427   13.127106   12.5030775
  12.479608   12.8811035  12.771777   13.164159   13.608325   13.702978
  14.481012   15.978855   16.90374    17.710913   19.279865   20.73405
  22.053747   23.768217   25.431973   26.920382   29.124718   31.065815
  33.78249    35.91726    37.98911    40.051136   42.463303   44.933006
  47.652752   50.122444   51.8407     54.41085    56.79803    59.535404
  62.411114   65.24227    67.29058    69.49709    71.5429     73.89465
  76.619415   79.72933    81.58844    83.569885   85.274666   87.501305
  90.11507    92.86599    94.06179    95.60501    96.985435   98.38661
 100.14023   102.26627   103.17683   104.01949   105.0026    105.98624
 107.23141   108.49771   108.37079   108.32841   108.352646  108.493126
 108.88694   109.38479   108.97659   108.253494  107.73432   107.181465
 106.49328   106.22209   105.4743    104.27718   103.26048   102.35277
 100.75236    99.53722    98.28219    96.60674    95.05539    93.812996
  92.48827    91.36808    90.43873    88.68115    86.511856   85.10936
  82.89924    81.44152    80.44527    78.57828    76.34215    74.62438
  72.23206    70.70178    69.44506    67.98099    65.72559    64.324486 ]",130.2453928,11.41251036
