id,predict_data,mse,rmse
10,"[ 1.24579773e+01  1.10523138e+01  1.01152897e+01  8.60672092e+00
  7.09496307e+00  6.00208759e+00  5.49374342e+00  5.33731842e+00
  2.86428571e+00  1.18208814e+00  1.04107511e+00 -1.90244825e-03
 -3.21260571e-01 -4.84642118e-01 -1.73874164e+00 -3.56947947e+00
 -4.56664944e+00 -4.67866039e+00 -5.10514069e+00 -4.40961361e+00
 -4.70158386e+00 -3.06258798e+00 -3.67312908e+00 -1.92683005e+00
 -3.28727603e+00 -1.03469956e+00  1.91161916e-01 -1.31597519e-01
  2.64454222e+00  3.22106624e+00  5.20954847e+00  7.79768229e+00
  1.02766085e+01  1.35693159e+01  1.59466391e+01  1.83487225e+01
  2.18604584e+01  2.65429707e+01  2.77779942e+01  3.20565987e+01
  3.49012604e+01  3.94541512e+01  4.24237480e+01  4.67462692e+01
  5.14558945e+01  5.57730865e+01  6.00986748e+01  6.34769707e+01
  6.89119568e+01  7.30745239e+01  7.74038162e+01  8.17239990e+01
  8.53251572e+01  8.88595047e+01  9.28106766e+01  9.66054611e+01
  9.94522476e+01  1.03875862e+02  1.05845329e+02  1.08951225e+02
  1.11170692e+02  1.13902611e+02  1.16799202e+02  1.19414116e+02
  1.22407921e+02  1.24197044e+02  1.25015472e+02  1.25704041e+02
  1.26783325e+02  1.26864861e+02  1.27439178e+02  1.27285919e+02
  1.28099182e+02  1.28741760e+02  1.29637726e+02  1.28676270e+02
  1.29191345e+02  1.28622543e+02  1.27398827e+02  1.26875160e+02
  1.25632881e+02  1.26290306e+02  1.23314827e+02  1.22957008e+02
  1.20877998e+02  1.19143951e+02  1.17373901e+02  1.15976707e+02
  1.15528885e+02  1.13447487e+02  1.11499168e+02  1.08874741e+02
  1.08337540e+02  1.05037575e+02  1.03139313e+02  1.02075485e+02
  9.84064560e+01  9.51879883e+01  9.36372452e+01  9.06950607e+01
  8.83207703e+01  8.56160965e+01  8.34138565e+01  8.05872726e+01
  7.75527649e+01  7.57400665e+01  7.34734726e+01  7.25433197e+01
  6.87294617e+01  6.55754471e+01  6.41049881e+01  6.18441849e+01
  5.95505829e+01  5.71104012e+01  5.53670845e+01  5.12372131e+01
  4.85800896e+01  4.64110069e+01  4.47286034e+01  4.22567520e+01]",90.10227336,9.492221729
11,"[  8.177808    7.756831    7.6035867   7.3923345   7.44811     8.194491
   9.326175    9.903553    9.743742   10.1569     10.95006    12.414008
  14.384039   16.210787   17.283484   18.388277   19.76196    21.828745
  23.892195   26.162622   28.852997   32.17178    34.77174    38.066746
  40.681915   44.704193   47.46482    49.89031    53.381268   56.5968
  59.863304   63.539845   67.09001    71.004906   74.9718     78.78557
  82.54123    86.69583    89.94172    93.507416   96.69922    99.578995
 101.68202   104.40788   107.41928   110.07678   112.06994   113.95634
 116.96723   119.76115   122.05067   124.10377   125.5048    126.6004
 127.55292   127.875336  128.30751   128.65445   128.25285   128.0875
 128.06996   128.22389   128.35072   127.811226  127.25172   126.191086
 125.15029   123.60696   123.007355  121.75342   120.12536   117.777084
 116.159454  114.708084  112.9405    110.81767   109.054504  106.56823
 104.02267   102.37232    99.86788    98.52335    95.636      93.714455
  91.12759    88.49698    86.097466   83.49012    81.29057    79.17211
  76.740524   74.23608    72.33249    70.46233    68.14173    66.14337
  64.19147    62.593033   60.52365    58.158436   56.369198   54.87495
  52.53079    50.63886    48.89558    47.110313   46.422157   45.22608
  44.304527   43.132626   42.032978   41.02147    39.997414   38.72765
  37.420277   35.334507   34.371674   33.265724   32.805317   31.193943 ]",22.48301179,4.741625437
12,"[  8.249897   9.02158   10.0074    11.412965  13.198495  15.713461
  18.384813  20.712448  22.732225  24.967016  27.415352  31.030472
  34.50703   37.922424  40.5794    43.97974   46.817093  50.281452
  54.006252  57.71263   61.798393  65.96628   70.08664   74.20178
  78.91714   83.42472   87.16113   90.64932   94.48089   98.085106
 101.50154  105.111626 108.25514  111.505775 115.108986 118.62894
 121.64739  124.38197  127.152596 129.38872  131.62227  132.78735
 133.62122  134.56683  135.67978  136.18797  136.2502   136.58101
 137.46709  138.27144  138.14078  138.1872   137.40988  136.62544
 135.19614  133.63979  132.22926  130.16788  128.08493  126.02523
 124.32735  122.74026  121.13094  118.657364 116.31156  113.90362
 111.72833  109.395706 108.08108  106.360596 103.88596  101.03636
  98.736725  96.44957   93.697754  91.18172   89.0737    86.2401
  83.78717   82.00992   79.983475  78.22504   75.68193   73.61861
  71.487915  69.170815  66.89267   64.256165  61.906418  60.386925
  58.470932  56.539444  54.491066  53.347675  50.920815  48.644073
  47.215046  45.933292  43.838917  42.02636   40.645203  39.457333
  37.414326  35.903282  34.588577  32.94894   32.035244  30.578064
  30.244152  29.491014  28.438719  27.667793  27.133577  26.670574
  25.8013    24.542168  24.138832  23.665232  23.744465  22.846943]",56.28440464,7.502293292
13,"[ 40.164078  42.709602  45.48669   48.83377   52.39286   56.39796
  60.335728  63.76934   67.16895   70.50984   73.68795   78.39123
  82.2836    86.148834  89.00306   93.08761   95.66071   98.75054
 102.05031  105.08971  108.360756 111.48405  115.07958  117.84249
 121.75966  124.54691  126.769356 129.17583  130.88454  132.81468
 134.11021  135.52516  136.33234  137.03548  138.49794  140.07138
 140.71613  140.49199  141.47008  141.07983  141.2641   139.8909
 138.99733  137.66505  136.27391  134.42781  132.51659  131.0127
 129.5043   128.40504  126.47587  124.90664  122.68377  120.44893
 117.73798  115.15852  112.72805  109.336494 106.706604 103.94286
 101.575455  99.16991   96.918816  94.14522   90.988686  88.46484
  86.167     83.952446  82.42622   80.718994  78.32855   75.73721
  73.26899   70.86118   68.02563   65.716995  63.702778  61.035168
  58.86218   57.152164  55.306335  53.03363   50.936913  48.84325
  47.07194   44.796318  42.68387   40.297424  37.85853   36.529194
  35.084934  33.537292  31.729794  30.92985   28.912605  27.127047
  26.26517   25.630484  24.100164  23.241753  22.68762   22.208668
  20.801142  20.0845    19.8197    19.093298  19.056643  18.73775
  20.059458  20.891071  21.167553  22.020218  23.225979  24.315834
  24.932137  25.771986  27.053875  28.324327  30.083788  31.254944]",125.4691355,11.20130062
14,"[101.463425  104.76269   108.17133   111.78357   115.032936  118.53127
 121.826645  124.29819   126.76538   128.89424   130.61575   133.75351
 135.87419   137.74045   138.5001    140.57593   140.69533   141.33212
 141.69789   141.79442   142.09332   142.56511   143.48267   143.18434
 143.72377   143.3134    142.49141   142.30101   140.80693   140.02927
 138.31236   136.74617   134.63876   132.63844   131.4905    130.67877
 129.15263   126.64081   125.51251   123.1549    121.50554   118.745384
 116.73844   114.16049   111.20436   108.34573   105.7473    103.24257
 100.51705    98.74906    96.64513    94.54532    92.240166   89.64144
  87.22368    84.53442    82.121124   78.88844    76.552284   74.06606
  71.84879    69.54714    67.33046    65.02894    62.04391    60.007015
  58.054134   56.02001    54.325012   52.75358    50.81379    48.78985
  46.29976    44.042862   41.751183   39.62661    37.693424   35.404774
  33.578964   32.119347   30.292278   28.33463    26.970274   25.46608
  24.4542     22.645132   21.14918    19.519718   17.606632   16.805212
  16.263544   15.55566    15.100899   15.073476   14.835911   14.889434
  15.3284645  16.25449    16.817211   17.843256   18.951977   20.008064
  20.665909   21.79414    23.460894   24.82754    27.065437   29.259462
  32.55035    35.90921    38.769905   42.148224   45.680542   48.794495
  51.71899    55.158005   58.65394    62.145668   65.70307    69.1463   ]",318.563624,17.84835074
15,"[135.76045  136.96947  137.97623  138.98682  139.18358  139.70796
 140.32527  140.01129  139.55951  138.55186  137.42421  137.189
 136.39589  135.21602  133.19046  132.09096  129.66878  127.793564
 125.353226 122.858795 120.60514  118.91795  117.39632  114.98713
 113.1008   110.78709  108.49986  106.82522  104.10282  102.05661
  99.17201   96.54171   93.65066   91.00956   88.83419   87.15984
  85.37475   83.078926  81.34971   79.138504  77.31802   75.03197
  73.05562   70.81816   68.16936   66.00715   64.14341   62.12752
  59.895023  58.805786  57.68041   56.169144  54.458435  52.450832
  50.808617  48.446293  46.764744  44.539783  42.816956  41.264187
  39.96304   38.609882  37.054283  35.313835  33.370735  32.112263
  30.982494  29.41758   28.365824  27.824816  27.078613  26.309513
  24.899553  23.738539  22.879555  21.951239  21.142338  20.268993
  20.02379   20.14276   19.889439  20.14727   20.860508  21.530695
  22.559193  22.879524  23.407957  23.677597  23.583124  24.90242
  26.462225  27.871035  29.504456  31.727669  33.990013  36.279675
  38.914974  41.822914  44.700436  47.622597  50.574055  53.28935
  56.117672  59.065037  62.215225  64.942856  68.72      72.06239
  75.78471   80.00254   83.78228   87.540924  91.309395  94.88552
  98.31331  101.8535   105.25445  108.577065 111.43529  114.23479 ]",893.4963202,29.8914088
16,"[134.54065  133.73326  132.54945  131.5587   129.69633  128.2524
 127.2281   125.61709  123.46152  120.70428  118.43717  116.50349
 114.122665 111.776215 108.55691  106.10798  102.7189   100.020615
  96.7958    93.89725   90.702774  88.22007   85.74873   82.926125
  80.58137   77.90723   75.92011   73.93789   71.65238   69.11791
  66.250114  63.72329   61.050488  58.491016  55.87922   53.923176
  52.33911   50.592083  48.59875   46.795433  44.97305   43.152042
  41.22124   39.388702  37.15295   35.39881   34.104294  32.620842
  30.963417  30.129936  29.28361   28.282917  26.710129  25.25192
  23.873505  22.170835  21.225567  20.144285  19.055328  18.70766
  18.530241  18.329712  17.933418  17.067713  16.676552  16.6469
  16.725628  16.498817  17.05139   18.312202  19.55189   20.822353
  21.724136  22.528408  23.781227  24.857676  26.573626  27.921478
  30.072664  32.47844   34.952785  38.017673  40.8731    44.290447
  47.609737  50.578102  53.31814   55.74281   57.890804  61.569893
  65.26653   68.53538   71.69319   75.60312   79.09564   82.457146
  86.124306  89.537445  93.2492    96.74184  100.36639  103.35308
 106.74557  109.9763   112.885284 115.28905  118.189415 120.75483
 122.87961  125.483765 127.993866 129.89656  132.01622  134.38246
 136.56177  137.90617  139.20784  140.67155  141.48944  142.10596 ]",1855.408248,43.07445005
17,"[106.654976 104.594955 102.16332  100.24026   97.71143   95.530464
  94.035904  92.20509   89.45945   86.35202   84.15765   82.02902
  79.34721   77.358765  74.40094   71.7626    68.52102   66.00314
  63.35796   61.160824  58.18795   55.821457  53.54774   51.29133
  49.39866   47.314327  46.09167   44.469223  43.02939   40.65914
  38.506023  36.586933  34.6396    32.66252   30.36101   28.824955
  27.67267   26.513788  25.085083  23.90664   22.69441   21.451122
  20.31088   19.433474  18.148136  17.20316   16.840406  16.481379
  15.837379  15.718522  15.629087  15.864031  15.35721   15.145186
  14.766932  14.768868  15.439267  16.16556   16.743011  18.246687
  19.88477   21.473186  22.999073  24.090181  25.715233  27.671213
  29.545185  31.51399   34.15089   37.457905  40.884525  44.202686
  47.38286   50.23012   53.42725   56.608845  60.63226   63.830563
  67.68518   71.64972   76.0112    80.32119   84.27443   88.89314
  93.08233   97.06581  100.62383  103.95689  106.85754  111.14416
 115.3049   118.66948  121.25751  124.98962  127.53821  129.97226
 132.74348  134.79965  136.98857  139.15314  141.63792  143.20894
 144.90167  146.46028  147.43298  147.8466   148.23576  148.52327
 148.2273   147.96277  147.88301  147.0961   146.8064   146.89807
 146.79997  145.40485  143.9266   142.88297  141.53047  139.86926 ]",2510.868431,50.10856645
18,"[ 70.792694   68.73159    66.51482    64.76555    62.730232   60.89961
  59.830917   58.448463   55.789177   53.263123   51.751244   50.187077
  48.1122     47.102135   45.00039    42.520893   39.815388   37.82084
  35.99678    34.568787   32.23019    30.533182   28.774082   27.395348
  25.564278   24.461245   23.590794   22.228277   21.430706   19.535875
  18.257801   17.083838   16.023968   15.041297   13.718738   13.122861
  12.735051   12.516508   12.165023   12.075777   12.044536   11.980304
  12.353489   13.158098   13.534125   14.173078   15.3289995  16.539562
  17.650715   19.027376   20.671404   22.826456   24.472948   26.12421
  27.813322   30.190357   32.933083   35.93671    38.640446   42.114243
  45.6069     49.027233   52.57643    56.055458   59.49337    63.260098
  66.56952    70.22173    74.13707    78.338356   82.87329    86.941696
  91.01943    94.825676   98.82174   102.70862   107.327614  110.768456
 114.283745  117.96291   121.76972   125.16739   128.0697    131.64384
 134.4642    137.03003   139.34743   141.71616   143.52644   146.00589
 148.43124   149.78966   150.33723   151.77133   151.98257   152.37901
 152.68736   152.3269    151.91365   151.6135    151.8065    151.13782
 150.12292   149.15756   147.70586   145.95097   144.09914   142.52335
 140.30777   137.77222   135.7318    133.30608   131.40552   129.46307
 127.640564  124.50552   121.35613   118.778305  116.5254    113.89443  ]",2564.89797,50.64482175
19,"[ 47.22321   45.736088  44.340076  42.91087   41.291862  40.029057
  39.371437  38.623882  36.12165   34.13177   33.319843  32.12523
  30.773983  30.311958  28.661797  26.409779  24.206505  22.918255
  21.57685   20.888472  19.266136  18.736515  17.364918  17.114586
  15.162272  15.336046  15.07816   13.93401   14.353875  13.239596
  13.139789  13.227054  13.375031  14.018219  14.135935  14.753917
  15.940131  17.640957  18.111748  19.86019   21.079063  23.07739
  24.824383  27.509502  29.773235  32.214428  34.966972  37.361794
  40.51872   43.34394   46.565647  50.049137  53.22289   56.146526
  59.43784   63.12523   66.6585    71.032936  74.20884   78.21484
  81.924     85.719536  89.72293   93.69678   97.60265  101.26396
 104.14283  107.23557  110.53885  113.58777  117.175804 120.08451
 123.32289  126.32327  129.57901  131.89082  135.33487  137.37581
 138.9969   141.06378  142.79413  145.04753  145.45528  147.46983
 148.22723  148.91333  149.35646  150.10686  150.82555  151.18515
 151.53383  150.7678   150.35841  149.37129  148.17819  147.52892
 145.74364  143.74763  142.38846  140.5493   139.21213  137.19647
 135.17867  132.99153  130.33359  128.09567  125.650154 124.085754
 120.749466 117.497345 115.368515 112.85218  110.607086 107.957146
 105.979546 102.17904   98.9805    96.44077   94.4667    91.96359 ]",2091.272752,45.73043573
