id,predict_data,mse,rmse
10,"[ 92.75367    93.91822    95.32717    96.521454   97.695076   98.96982
 100.64031   101.97025   102.34785   101.88143   102.049934  101.91547
 101.666824  101.33665   100.70293    99.667076   98.66631    97.59016
  96.784355   96.13971    94.58275    92.67683    91.64111    90.56362
  89.49172    88.44447    86.63381    84.96341    83.160866   81.618
  79.6719     77.999565   76.46794    74.598656   73.08631    71.58704
  69.8833     68.54037    67.45636    65.67373    64.08134    62.877052
  61.416412   59.85187    58.566498   57.187027   56.06708    55.17018
  54.012215   52.519463   51.256363   49.54495    47.618      46.127426
  44.99605    43.758423   43.01982    41.50396    39.808704   38.277588
  36.868042   35.572914   34.548733   33.237835   31.7979     30.690115
  29.374008   28.105724   26.829126   25.735579   24.338297   23.167927
  21.786345   20.053278   18.674309   17.952732   16.65594    16.085054
  15.681855   15.236164   14.691779   14.411139   13.770935   12.925809
  12.599691   12.547042   12.2729435  12.45756    12.454009   13.131431
  13.22207    14.001217   14.7115965  15.273799   16.11258    17.453548
  18.8211     20.306877   21.697147   23.386656   24.93044    26.730106
  28.825632   30.698252   32.48064    34.39971    36.623714   39.12826
  42.074432   44.913788   47.585403   50.728065   53.633976   56.71458
  59.782486   62.807144   65.67997    68.5188     71.54165    74.58291  ]",128.9759946,11.35675986
11,"[ 98.51213    98.97526    99.59508   100.018936  100.33132   100.84289
 101.709946  102.27467   101.89156   100.65522   100.04592    99.26258
  98.31049    97.30512    95.99829    94.29721    92.66656    91.01597
  89.5921     88.37019    86.25539    83.82305    82.293846   80.79602
  79.29341    77.846954   75.675385   73.63199    71.50332    69.723045
  67.523346   65.592606   63.844357   61.76113    60.053726   58.461727
  56.68988    55.199734   54.04228    52.168957   50.520805   49.346066
  47.926353   46.330856   45.109985   43.814724   42.792007   42.00914
  41.02425    39.67648    38.61467    37.13197    35.39887    34.121407
  33.23004    32.22876    31.755232   30.6236     29.24009    28.031202
  26.933277   25.978529   25.272762   24.388798   23.326647   22.633944
  21.70921    20.859201   20.007635   19.435787   18.510927   17.798815
  16.892796   15.667227   14.782309   14.559703   13.768777   13.70079
  13.8323     13.9689045  13.993012   14.289809   14.230703   13.960219
  14.246561   14.795938   15.138534   15.899477   16.477694   17.70402
  18.433516   19.75744    21.003742   22.131493   23.483778   25.311394
  27.211138   29.185144   30.960682   33.044765   34.962467   37.138176
  39.62282    41.83365    43.826656   45.93743    48.350605   50.976425
  54.050285   56.95197    59.564526   62.62853    65.450806   68.41237
  71.352295   74.174286   76.77673    79.29526    82.02132    84.7029   ]",178.0352368,13.34298455
12,"[101.89461   101.761635  101.69755   101.47164   101.09394   101.01573
 101.240814  101.2103    100.258095   98.448845   97.29186    96.0689
  94.6155     93.13239    91.363144   89.20237    87.16921    85.1601
  83.31233    81.69606    79.228195   76.46665    74.62496    72.868004
  71.06815    69.35744    66.96948    64.69693    62.36461    60.446564
  58.085064   55.981598   54.113674   51.916946   50.084423   48.42652
  46.6169     45.025776   43.83723    41.93318    40.268124   39.121136
  37.74382    36.144154   35.01307    33.833946   32.933502   32.25009
  31.437078   30.256994   29.41736    28.191545   26.679893   25.641247
  25.00117    24.270294   24.097292   23.379816   22.34428    21.509806
  20.779673   20.22787    19.914011   19.514631   18.876608   18.67234
  18.207714   17.853535   17.51145    17.52393    17.137737   16.963728
  16.601519   15.950025   15.644512   15.996328   15.7698965  16.253717
  16.969688   17.71475    18.349255   19.26528    19.806114   20.133255
  21.039455   22.174324   23.11993    24.447603   25.557497   27.26391
  28.561861   30.33852    32.028313   33.641697   35.385326   37.56389
  39.858482   42.17603    44.193024   46.536945   48.66601    51.023888
  53.70469    56.070473   58.09083    60.23024    62.648975   65.18969
  68.18185    70.95549    73.343094   76.1682     78.74281    81.414795
  84.06217    86.540794   88.76593    90.85532    93.17895    95.38415  ]",212.7487484,14.58590924
13,"[104.78018  104.144424 103.497635 102.73626  101.783035 101.239624
 100.9205   100.41286   99.01374   96.7652    95.21417   93.67211
  91.84356   90.01585   87.93153   85.453125  83.16319   80.94042
  78.79354   76.9015    74.24161   71.29268   69.267166  67.37566
  65.39204   63.51351   61.03793   58.65733   56.21554   54.248737
  51.79502   49.570114  47.648453  45.409645  43.48345   41.78949
  39.945953  38.254646  37.024307  35.08877   33.367935  32.206215
  30.80012   29.125826  28.003233  26.868176  25.982506  25.269712
  24.499096  23.367393  22.628613  21.53626   20.092644  19.137691
  18.596039  17.990242  17.974724  17.541922  16.715525  16.109035
  15.629276  15.35325   15.313072  15.287026  14.96146   15.135566
  15.049824  15.108623  15.206355  15.739544  15.852363  16.170599
  16.33676   16.255852  16.525288  17.429346  17.797657  18.84595
  20.180378  21.580076  22.861525  24.431833  25.64812   26.658558
  28.259752  30.054356  31.673967  33.646214  35.400417  37.66846
  39.638336  41.94855   44.16707   46.36339   48.603382  51.215984
  53.986477  56.725132  59.068356  61.761513  64.19322   66.79885
  69.722374  72.2948    74.40416   76.637856  79.124306  81.62876
  84.55132   87.22793   89.42714   92.038     94.39578   96.79232
  99.1482   101.299545 103.155975 104.83227  106.74426  108.461426]",181.7908233,13.48298273
14,"[104.18242  103.0277   101.851494 100.60369   99.05242   98.07297
  97.209984  96.25622   94.512856  91.94687   90.08677   88.28719
  86.163345  84.05878   81.85496   79.257645  76.85786   74.54097
  72.27399   70.248764  67.66275   64.77799   62.744312  60.860126
  58.916054  57.048023  54.715908  52.470646  50.09391   48.243713
  45.883034  43.690613  41.86036   39.775986  37.878777  36.299187
  34.539318  32.867943  31.648178  29.79397   28.045721  26.897594
  25.453568  23.718548  22.528164  21.405098  20.432423  19.544992
  18.726501  17.600634  16.83035   15.755637  14.267354  13.23921
  12.68548   12.107105  12.048535  11.764202  11.096189  10.587865
  10.331254  10.248653  10.34567   10.568047  10.537088  11.016376
  11.337872  11.799845  12.279345  13.270059  13.967841  14.788323
  15.609695  16.256018  17.108355  18.492786  19.64792   21.352787
  23.450512  25.674866  27.641949  29.861444  31.977882  33.909588
  36.33243   38.918053  41.260506  43.904804  46.54015   49.519623
  52.31772   55.257103  58.073315  60.928165  63.84731   67.01555
  70.32333   73.55887   76.306496  79.3791    82.235855  85.1694
  88.30023   91.08464   93.30898   95.60787   98.17812  100.679375
 103.40839  105.88749  107.85415  110.10939  112.15603  114.18451
 116.07629  117.76401  119.10312  120.21861  121.4814   122.52811 ]",130.0008806,11.40179287
15,"[106.76336   105.17009   103.56749   101.91887    99.87261    98.56359
  97.27121    95.91801    93.92791    91.14693    89.03772    87.07314
  84.70355    82.33182    80.01107    77.320755   74.80322    72.390816
  69.971344   67.74293    65.13938    62.251286   60.119015   58.131287
  56.071125   54.05318    51.698364   49.436695   46.951347   45.024063
  42.574993   40.247253   38.342724   36.23411    34.18626    32.49773
  30.64452    28.817825   27.482172   25.586342   23.703186   22.439434
  20.883018   19.040754   17.775352   16.637161   15.595759   14.569922
  13.746574   12.690677   11.997767   11.067513    9.68631     8.765449
   8.3654      7.997514    8.126032    8.193539    7.889656    7.7489815
   7.9313536   8.290508    8.791825    9.531935   10.032528   11.106417
  12.0592985  13.154855   14.2625675  15.936301   17.3936     18.939297
  20.573568   22.05972    23.662922   25.710037   27.705503   30.140337
  33.04428    36.081753   38.79584    41.725628   44.66909    47.42988
  50.611015   53.88218    56.88625    60.146515   63.47112    66.974525
  70.400604   73.776344   77.002335   80.33868    83.67169    87.13491
  90.74006    94.2344     97.13442   100.35592   103.35542   106.32131
 109.41888   112.196976  114.30036   116.44772   118.86578   121.088844
 123.43785   125.55006   127.11525   128.86755   130.45235   131.95656
 133.25867   134.37776   135.15654   135.62299   136.23149   136.5768   ]",103.5628659,10.17658419
16,"[ 93.35846    91.266045   89.17927    87.09795    84.576126   82.96658
  81.32462    79.6845     77.6091     74.79544    72.64308    70.74238
  68.37592    65.96364    63.832382   61.373802   59.08662    56.904976
  54.708557   52.619743   50.405857   47.94434    46.098938   44.357975
  42.6062     40.864754   38.901207   37.064068   34.893463   33.28709
  31.2136     29.195179   27.623041   25.961342   24.22862    22.866367
  21.352688   19.853508   18.804472   17.330597   15.771628   14.787387
  13.521158   12.024222   11.048712   10.30572     9.589647    8.751348
   8.308105    7.744352    7.444248    6.993187    6.1128826   5.6396265
   5.7484922   5.9517055   6.479068    7.1356335   7.539548    8.046881
   9.003801   10.092193   11.204488   12.61106    13.877021   15.749937
  17.575792   19.513498   21.369108   23.789762   26.157902   28.52489
  31.108343   33.5731     35.92423    38.56752    41.47085    44.6202
  48.322853   52.121597   55.409718   58.83971    62.533226   66.05561
  69.80319    73.5426     76.898094   80.41444    84.17383    87.91024
  91.63917    95.06454    98.26978   101.642914  105.00541   108.3539
 111.78665   115.091324  117.67655   120.52141   123.22232   125.753914
 128.27695   130.54189   132.0317    133.49782   135.28687   136.78485
 138.20212   139.42122   140.14648   140.88495   141.56075   142.12877
 142.39717   142.53938   142.40617   141.86705   141.43773   140.75134  ]",113.2450297,10.6416648
17,"[ 76.62013    74.46924    72.624245   70.70597    68.17866    66.73449
  65.35134    63.74409    62.167805   59.98871    58.1054     56.69338
  54.702145   52.41713    50.794163   49.050705   47.149326   45.349804
  43.629513   41.702164   39.955875   38.117523   36.551666   34.917168
  33.453075   31.83912    30.110662   28.662014   26.609426   25.035166
  23.242323   21.441332   19.98542    18.624166   17.05856    15.815294
  14.521674   13.262579   12.40491    11.355248   10.119371    9.376183
   8.504791    7.5861826   7.0143037   6.7475123   6.5116796   6.1373377
   6.3748393   6.7056336   7.1332083   7.551752    7.7327147   8.269746
   9.494513   10.852231   12.252205   13.899169   15.648496   17.447912
  19.781345   22.151695   24.322746   26.808002   29.407438   32.59553
  35.75658    38.86696    41.692245   44.95581    48.411434   51.772686
  55.453003   58.874943   61.774986   64.717834   68.264595   71.765656
  75.83018    79.77977    82.99673    86.1591     89.81494    93.25983
  96.62292    99.801186  102.46025   105.12734   108.2271    111.054695
 113.84023   116.11172   118.06494   120.19907   122.37854   124.38843
 126.35894   128.30219   129.42656   130.66432   131.97897   132.98422
 133.83643   134.67427   134.73474   134.59502   134.96489   134.99799
 134.80876   134.5733    134.06071   133.24994   132.6366    131.95082
 130.84338   129.79984   128.75612   127.06419   125.624886  124.05803  ]",84.27435537,9.180106501
18,"[ 62.40129    60.33149    58.764626   57.0639     54.7284     53.518772
  52.497967   51.055206   49.942677   48.3161     46.747395   45.803337
  44.208126   42.14192    40.940132   39.772377   38.24801    36.812355
  35.52641    33.835484   32.45468    31.114063   29.843174   28.378792
  27.185215   25.779417   24.281742   23.175379   21.331741   19.886986
  18.409054   16.916023   15.688099   14.661994   13.402403   12.38414
  11.407426   10.507721    9.999924    9.447083    8.692045    8.338119
   7.988932    7.7330613   7.7268806   8.043251    8.433773    8.697233
   9.666957   10.861088   12.053882   13.321496   14.509399   16.02657
  18.246025   20.602684   22.836739   25.317728   28.12018    30.96319
  34.32181    37.66542    40.67739    43.96733    47.481636   51.56651
  55.57557    59.421894   62.85328    66.59193    70.59548    74.473854
  78.65882    82.45267    85.50872    88.47558    92.102295   95.530075
  99.47267   103.109406  105.92991   108.57061   111.71539   114.61752
 117.25836   119.59626   121.35295   123.01029   125.10645   126.82603
 128.441     129.46536   130.11383   130.9244    131.77467   132.3981
 132.92134   133.49336   133.21065   132.94656   132.8879    132.45471
 131.83609   131.36417   130.14636   128.6337    127.74948   126.530914
 125.08932   123.69539   122.21156   120.26777   118.685936  117.08702
 115.03515   113.17474   111.561874  109.14413   107.1301    105.07925  ]",76.48274799,8.745441555
19,"[ 50.888386  48.954388  47.67447   46.207947  44.133255  43.13149
  42.458336  41.221954  40.4805    39.283504  37.992245  37.395004
  36.14255   34.324554  33.478077  32.773056  31.597147  30.475994
  29.604649  28.2454    27.23733   26.367052  25.465933  24.29077
  23.479671  22.46246   21.342976  20.68677   19.265528  18.18531
  17.198313  16.221752  15.450271  14.943391  14.234444  13.715955
  13.278578  12.957704  13.015755  13.122274  13.030643  13.276397
  13.586901  14.071306  14.725273  15.688367  16.738304  17.694082
  19.341677  21.276083  23.119553  25.06403   27.029348  29.287436
  32.201946  35.20898   37.98398   40.943756  44.33799   47.725323
  51.583057  55.36751   58.74192   62.336353  66.18316   70.50554
  74.72682   78.69046   82.159584  85.823326  89.75194   93.51529
  97.56653  101.13716  103.83396  106.3672   109.54927  112.44942
 115.803474 118.734245 120.80482  122.60484  124.896545 126.940186
 128.60384  129.93901  130.65291  131.18382  132.17798  132.77435
 133.20665  133.07214  132.53912  132.1127   131.76782  131.19789
 130.49872  129.9057   128.50357  127.03634  125.89632  124.381004
 122.67307  121.20239  119.076935 116.59151  114.82517  112.809555
 110.58904  108.44775  106.39983  103.80432  101.66968   99.59326
  97.05833   94.78359   92.93014   90.21463   87.972435  85.79267 ]",91.86725566,9.584740772
20,"[ 33.493835  31.721806  30.727085  29.505188  27.787374  26.975176
  26.69567   25.777777  25.4016    24.613283  23.665556  23.41152
  22.59106   21.19409   20.80671   20.639658  19.980995  19.312021
  19.06335   18.35851   17.969538  17.803007  17.59625   17.062422
  17.028257  16.87269   16.552982  16.747858  16.264229  16.070736
  16.082956  16.154556  16.35765   16.874226  17.299915  17.88214
  18.533808  19.3524    20.48833   21.739065  22.825249  24.178764
  25.591314  27.210867  28.884367  30.830687  32.843445  34.793205
  37.31815   40.131447  42.710506  45.36066   48.112957  51.074272
  54.575626  58.061386  61.184505  64.36274   68.03242   71.56064
  75.497986  79.27301   82.56903   85.97397   89.60926   93.50291
  97.30682  100.758286 103.640305 106.58757  109.75501  112.67867
 115.8751   118.55003  120.226364 121.68332  123.76664  125.522644
 127.65004  129.28879  130.01976  130.38972  131.2713   131.93927
 132.10727  132.01648  131.25603  130.21454  129.7317   128.91019
 127.85368  126.33968  124.43596  122.5198   120.80388  118.93199
 116.909836 115.04087  112.508934 109.79969  107.57582  105.05282
 102.32807   99.86622   96.92996   93.57702   91.026375  88.44199
  85.654755  82.91186   80.49985   77.49599   75.009186  72.70862
  69.96527   67.49954   65.58187   62.85437   60.56916   58.495438]",53.81383347,7.335791264
