id,predict_data,mse,rmse
10,"[  2.6621408    4.0587373    5.254631     3.5728204    0.8916008
   1.3087198    0.18987353   1.5837964    1.9809378    5.406899
   5.9859       1.4559022   -1.0377712   -2.7041664    0.14232092
   1.5422843    7.012213     7.7662244    8.54442     10.316817
  12.524748    12.939791    15.901214    15.617349    15.289171
  17.657362    22.369503    22.04889     23.876345    28.752932
  35.069588    39.559       45.863525    47.331303    47.84733
  50.11582     49.18368     54.27983     56.640743    60.815536
  61.8981      65.88375     71.06043     76.37652     80.67491
  88.05108     90.308525    92.07821     93.87455     94.11823
  98.6147     100.705376   103.70885    105.37518    109.7569
 113.61579    119.64952    128.32137    132.11469    131.12878
 128.43091    122.7305     119.52998    127.106804   126.07131
 124.36713    122.20944    121.38785    120.555214   119.03597
 120.85303    120.73241    118.40215    119.24727    118.0515
 114.6837     112.98941    115.56506    112.87803    109.99933
 109.96628    111.10462    110.67533    110.14307    107.37567
 101.999596    98.04104     97.95161     99.01229     97.78183
  92.958755    90.191986    84.60275     80.7602      79.3356
  74.23333     73.54109     70.837776    68.43308     67.643074
  67.793915    66.32265     63.053745    59.647404    53.5898
  50.460297    48.334732    46.551186    41.722343    40.94512
  39.39696     39.636856    40.733994    42.085888    49.020172
  45.04415     39.481174    34.954803    34.812374    33.74022   ]",247.1594692,15.72130622
11,"[  8.689063  10.785389  11.240069  13.287887  14.636926  18.429178
  21.434597  22.595934  24.78901   29.846992  30.861074  27.957615
  27.123278  27.580097  30.842691  37.404476  43.45393   47.319824
  49.00239   53.274506  55.65699   55.835384  58.624245  57.485897
  59.92549   63.974564  66.84425   66.48726   69.77465   74.54737
  79.317245  86.2986    90.93347   92.068535  90.76248   91.87711
  88.62268   93.25873   93.20095   94.40671   92.27812   92.0151
  92.065796  93.794014  96.60296  100.65185   99.43646  100.10225
 100.35186  100.11585  103.4234   102.3579   101.66221  102.00104
 102.35304  102.48362  105.55899  112.185524 113.031586 112.06364
 110.15822  105.42801  103.13765  105.746185 102.857056  99.41078
  97.73043   95.83871   98.18773   97.76424   96.994705  94.73196
  91.343346  91.198074  89.44765   86.193436  84.5914    86.20705
  82.59683   81.898735  81.51114   84.13094   82.17294   80.473465
  78.696884  74.843994  69.26451   67.049835  66.65401   65.69426
  61.73438   58.13721   54.476685  52.5815    51.426014  48.450485
  48.269836  46.20586   43.946144  43.375828  42.992714  43.227406
  40.15106   36.006714  31.436773  31.346148  31.514133  28.355913
  25.547626  25.202099  25.226826  27.995813  29.648476  31.974024
  37.269146  33.591732  28.225306  26.36948   25.68234   22.896526]",467.0934956,21.61234591
12,"[ 17.937754   22.542238   24.45261    29.823244   34.986458   41.64967
  47.465084   49.734604   52.210506   57.85798    59.776054   58.370888
  58.405804   59.78713    63.865593   71.82163    77.68909    82.52753
  85.740654   90.823105   93.23668    92.86203    95.26733    93.581696
  97.598724  100.10458   102.44326   100.80332   103.91398   107.090576
 110.62033   116.96587   120.39265   120.35745   118.12876   118.540726
 115.26906   118.54196   117.39503   115.92547   112.54373   110.42879
 108.147865  108.13972   109.233635  110.06624   107.873924  108.33185
 107.99696   107.44484   109.18555   107.52476   103.83587   103.2946
 101.58648   100.52948   102.59335   106.12634   105.02489   103.928474
 102.19297    96.8667     95.3832     94.9906     91.29192    87.88439
  86.42415    84.52358    86.6438     86.00122    83.605545   79.41123
  75.36457    74.78075    72.62634    69.78739    68.1397     68.73389
  65.33724    64.86017    64.928925   67.152596   64.16487    60.995087
  58.26308    53.341732   46.71882    44.101532   43.14509    41.011425
  37.120758   34.586304   31.629818   30.164125   28.146236   25.425598
  24.838095   23.26645    21.30832    20.284872   20.65359    21.348398
  18.41588    14.249265   10.399796   11.212324   11.727282    7.9392686
   6.10768     7.003265    9.079567   13.542898   16.554157   20.25767
  25.997993   22.68491    18.83377    18.907543   19.76812    17.460224 ]",337.7087843,18.37685458
13,"[ 86.50152    92.94375    97.03461   104.03484   112.4413    120.84114
 127.76947   130.76065   131.76483   135.84517   137.59573   138.49675
 138.11893   137.6069    140.35196   146.11375   147.88103   150.20784
 154.01285   156.26091   156.59497   155.17496   155.16205   152.79813
 157.28442   155.06668   153.92961   149.83409   150.52121   149.7256
 149.50487   150.56078   148.598     146.89362   144.37195   143.69897
 142.2431    142.60057   140.31364   134.08908   130.14206   126.06034
 121.71782   118.33947   115.5881    109.08331   106.75121   107.334724
 106.658264  106.77433   106.48928   103.58272    96.58308    96.2714
  93.12961    91.46425    90.76655    87.75701    82.683174   79.55336
  77.15207    69.99499    70.18059    65.83945    63.328384   61.376984
  61.13951    59.28481    59.03353    58.016315   52.807648   46.142597
  41.21889    40.869347   39.906754   38.79152    36.571484   35.743584
  34.584976   35.648552   37.257496   38.959103   37.069664   30.914816
  26.890436   20.155577   12.901168   12.003869   10.779288    7.275737
   6.3295536   9.524665   10.443076   10.7489805   9.575654   10.445189
   9.977647   10.441633   10.53701    10.935328   13.315503   14.44061
  14.678259   12.916038   13.516834   17.493767   19.437777   16.395435
  17.43161    21.719917   27.540577   34.76496    40.094807   45.421013
  51.885216   52.228638   53.24759    57.901283   61.466377   61.955177 ]",361.3947183,19.01038449
14,"[131.21422  133.653    136.47675  137.51274  140.79448  145.86937
 148.64923  149.8258   149.51321  152.24133  151.63441  151.02237
 148.74623  144.77907  144.2602   146.3607   145.88817  145.05183
 146.32823  144.96165  143.15022  141.88933  141.00375  138.37558
 139.91862  137.94424  134.22781  129.8139   128.72734  127.83097
 126.54832  125.527626 121.28398  119.84101  118.08941  117.9117
 116.40511  117.15984  114.72385  109.08985  105.344604 102.02094
  98.86791   95.05393   91.81146   85.45374   83.3183    83.70785
  83.95884   84.87451   85.90372   81.17425   76.1265    77.23448
  76.042946  74.84323   72.5811    70.82689   66.53136   60.957787
  57.15707   49.053524  48.15477   45.77622   44.7383    42.001396
  41.63981   38.357414  37.38553   36.336357  31.38606   26.14696
  21.393435  21.584885  21.907059  20.97878   18.30369   19.337187
  18.917088  22.058334  23.563976  26.56762   27.27942   21.750391
  20.662008  15.836586   9.908606  10.912576  11.10918   10.005511
  11.342727  17.789772  21.862328  23.649046  26.191751  30.792301
  31.898115  33.88403   36.16443   39.97661   42.0553    43.534367
  46.768177  47.38943   50.98103   57.845547  61.20329   60.323452
  62.11157   68.31005   74.16429   82.214134  87.557014  91.649414
  98.48314  101.799446 103.804146 109.31571  111.834564 113.64842 ]",1176.510351,34.30029665
15,"[129.53932  129.64212  130.72385  129.60172  129.55092  132.77957
 133.14311  132.88776  130.78172  131.24643  129.07034  126.263275
 122.56017  116.125435 114.61888  113.80104  112.90836  109.585205
 109.30235  106.15365  103.55732  101.61419  100.20179   97.8342
  98.50635   95.756386  92.89588   88.58054   87.48923   87.666405
  85.39736   81.759735  77.760895  76.308624  75.06746   73.685814
  73.142845  74.653755  72.230576  67.645744  64.79747   62.612568
  61.16629   56.82776   53.507988  48.731606  47.224476  47.96709
  48.33038   49.488186  49.760357  45.61983   41.744484  43.536415
  43.211296  42.604465  41.96934   40.767838  38.41352   33.30958
  29.824055  23.242142  23.38143   21.38318   20.91132   20.316517
  21.612015  19.993507  19.256994  21.393755  19.492928  17.037252
  14.511397  15.923946  17.16703   16.952484  16.285112  18.89683
  21.525444  26.256248  29.913446  35.30938   39.816227  37.90504
  38.82171   36.209995  32.756104  34.210987  34.72049   35.784683
  38.516014  47.099434  51.033337  53.42848   57.253014  62.220497
  66.44671   70.58583   73.85983   77.29849   79.84867   80.88192
  85.050255  86.75542   90.20441   94.12766   96.9907    96.36783
  97.40141  104.45876  109.39182  115.04167  118.71999  122.563286
 129.09856  131.28532  132.98662  135.6176   135.8158   136.17801 ]",1490.374523,38.6053691
16,"[106.97014  106.15582  105.414604 105.787    105.60283  107.81955
 107.680275 106.586136 104.30124  103.345955 101.122215  97.706406
  93.90074   87.76564   86.79758   86.58549   85.96782   82.441154
  80.879906  77.94328   75.534904  72.97382   71.14591   69.28053
  70.60257   67.71027   66.27305   63.23203   63.308044  64.29324
  61.558426  57.465546  54.50328   53.01224   51.29591   48.455883
  48.17172   50.345993  48.15448   44.52559   42.637897  40.793335
  39.75514   35.35167   32.435894  28.961576  27.698252  29.119272
  28.912388  30.045942  29.719965  27.346413  24.430866  26.942354
  26.704573  26.82609   28.589598  28.098959  26.868534  24.822762
  23.207232  19.613482  22.231998  20.257683  20.371649  22.792645
  26.406366  27.564276  29.252045  34.77784   35.84339   35.68396
  35.573273  38.257847  39.897007  40.711823  42.469074  45.111874
  49.878258  55.263657  60.49807   67.329254  73.40818   74.535995
  75.34708   74.32101   71.97585   72.458244  72.09843   73.74614
  77.04426   83.95532   85.82512   88.110954  90.708115  94.56027
 100.353004 104.282646 106.288284 107.18196  110.10166  110.64714
 113.27343  113.884865 115.47609  115.1177   117.06105  115.04874
 115.67376  120.36829  122.79438  124.862236 126.17876  129.92482
 133.98254  133.2752   133.33582  133.04716  130.89142  128.33595 ]",1524.006929,39.03853134
17,"[ 80.89931     78.958786    75.769585    78.34517     78.81799
  80.56003     81.20273     80.639206    79.91802     78.94737
  78.18264     71.80571     65.93561     60.148617    59.22031
  61.57831     59.469543    56.384563    53.46763     50.69937
  47.440113    41.812305    39.919304    39.21874     38.3428
  35.56675     34.476982    33.817635    34.96689     36.021786
  33.42847     29.774921    26.797556    25.468296    22.655851
  18.307238    15.894999    15.964324    13.898137    12.455849
  11.168823     9.116223    11.126957     7.582293     5.678691
   3.883828     2.544518     3.091704     1.1119589    1.4415289
   0.7483228    0.71869427   1.411386     4.6916895    4.504731
   7.8888035   11.531117    12.535841    13.398615    15.370146
  15.297688    15.60552     19.22799     18.382452    19.124487
  24.287014    29.805101    36.941338    44.211693    53.097134
  56.27937     58.96221     58.532772    59.950783    61.22866
  61.48966     66.60708     67.73338     73.02793     77.26211
  83.90425     89.43636     95.093834   100.554535   101.98621
 102.27992    100.25103     98.140854    94.471054    95.03627
  96.75525     98.813675    96.463356    98.62237    100.58405
 104.06388    111.6818     116.58159    117.1392     115.97366
 119.850876   119.058815   117.80842    117.566956   118.39725
 114.98261    116.66891    115.059326   115.39996    118.518135
 120.2878     119.829834   118.76745    121.50978    121.24546
 118.70125    115.413284   110.83357    106.3326     101.15767   ]",1035.518185,32.17946837
18,"[ 49.406204   46.69223    43.771694   42.938217   40.086254   39.128983
  36.992546   36.736214   36.913826   37.37014    36.988037   29.775738
  24.08407    19.2642     18.875315   20.643084   20.827703   18.59625
  15.113407   12.899514   10.971084    7.0662336   7.0150795   6.8350945
   3.9432411   3.7763155   4.802192    5.239505    6.433047    9.010365
  10.110488    9.639602   10.363392    9.941353    8.022881    6.1440377
   3.2472696   5.212315    5.133655    7.6306453   7.844292    8.942292
  13.738658   14.6987505  15.697163   19.280052   19.47041    20.398834
  19.950327   20.123873   22.349842   24.001091   28.227919   32.060764
  35.15918    40.595295   46.24731    52.565857   56.48951    58.672974
  57.945103   57.143967   58.239063   63.267117   64.35557    67.73039
  70.88769    76.5594     82.81753    88.74194    93.187805   96.93707
  96.528366   98.006935   98.43729    97.315216  101.17734   103.46352
 105.860565  107.45605   111.61349   115.399605  119.045135  124.445404
 125.42142   124.922356  122.75359   121.18953   119.26332   119.87082
 118.93381   117.38384   112.647995  112.45473   113.59536   114.13709
 119.267876  120.85535   119.893105  118.87457   121.30202   119.87805
 116.77886   115.17898   112.93539   108.61273   108.64152   107.51672
 105.60107   105.99976   104.77598   103.02798   101.54448   102.67726
 103.5481     99.97269    94.10393    87.72506    83.44135    79.005325 ]",1086.328855,32.95950325
19,"[ 39.56493    38.607304   37.524956   36.409946   33.6044     32.74864
  30.252504   30.944536   30.667694   31.38664    31.484827   25.002003
  19.935225   15.481485   16.135765   16.408499   17.673416   15.40248
  13.086863   11.1443205  10.257073    7.408633    8.011328    7.956756
   5.3016324   4.4705873   7.049614    6.7950015   7.5704417  10.080005
  12.503539   11.885428   14.111063   13.658477   12.57768    11.776805
  10.2829075  12.713052   13.688128   16.644081   17.783028   20.48264
  26.180515   28.802313   30.320522   34.757626   36.258854   37.74811
  38.19239    38.388355   40.90751    43.723293   47.76995    51.248295
  55.384823   61.30344    67.94635    74.30264    78.54961    80.0221
  78.67329    76.15394    76.37541    82.71634    83.73754    86.72186
  88.65229    93.235794   96.51529   100.326004  104.661095  107.59836
 107.16874   108.91373   108.992485  107.62162   110.31969   112.74631
 114.516045  114.43233   118.009865  120.61677   123.51313   127.49721
 126.800156  124.265594  121.953476  121.37541   120.643906  120.42356
 118.36853   117.28255   111.87878   110.25921   110.19613   108.5408
 111.951485  112.29763   110.99525   109.596855  111.98826   110.15433
 107.01132   105.18014   101.54501    96.41749    95.11104    93.91085
  90.88399    91.117966   89.74498    87.91725    87.26056    88.68263
  91.77629    87.886284   82.59022    76.34705    73.80838    70.86993  ]",535.5714654,23.14241702
