id,predict_data,mse,rmse
348,"[98.1941    97.63023   97.27227   96.571205  94.654686  93.537865
 94.63828   94.13942   93.035995  91.15039   90.62129   90.030396
 88.27121   87.54095   86.44406   85.86225   84.86358   84.31729
 83.04283   83.20994   81.98987   82.02934   80.792625  78.95766
 79.119095  77.91167   78.082726  78.29927   77.88794   76.84723
 75.96229   75.64277   72.47451   69.83163   67.22915   65.67137
 62.75629   59.873314  55.96521   53.94185   52.06555   50.355072
 49.430943  48.135483  47.25002   45.250706  43.600952  42.581238
 40.99083   38.76272   36.311565  33.92827   32.06262   30.924831
 30.108936  27.895761  28.137642  27.506237  27.488863  26.384367
 25.409595  24.818684  24.901543  24.889366  24.011429  23.16785
 21.389883  19.484     18.216368  16.103642  14.628599  13.649501
 12.224624  11.33741   10.938477  10.142722   9.473057   9.134705
 10.000782  10.789101  10.907799  11.987699  13.374691  13.385447
 14.8013935 14.712807  16.05456   18.845432  20.689379  22.270086
 24.726032  27.854668  29.62804   32.232075  34.246456  36.241158
 39.18711   41.559055  44.262646  47.14398   49.778687  52.32271
 54.571465  57.61508   60.61723   62.350185  63.710114  66.46677
 69.98788   72.87082   75.362885  78.85506   81.90213   85.29697
 86.478325  88.59815   91.17821   93.20932   94.79894   96.153076 ]",108.2127455,10.40253553
349,"[107.02813   106.5179    106.31779   105.6262    103.67914   102.52384
 103.590034  103.02258   101.89436    99.89754    99.27972    98.53529
  96.5796     95.74511    94.53734    93.747444   92.44425    91.63451
  90.11462    89.99443    88.491844   88.29809    86.80218    84.66685
  84.49488    82.993324   82.87689    82.748146   81.9399     80.57894
  79.38223    78.74866    75.25433    72.32635    69.405205   67.56352
  64.31237    61.158737   56.97973    54.66413    52.511654   50.573284
  49.479763   48.02618    46.997383   44.863064   43.144638   42.043556
  40.360775   38.025047   35.522236   33.109264   31.25323    30.124617
  29.335238   27.1622     27.447687   26.87171    26.961609   25.965208
  25.080034   24.556293   24.711802   24.795721   24.011583   23.228558
  21.547533   19.746508   18.542662   16.476286   14.993727   14.056768
  12.647204   11.705255   11.26041    10.479483    9.788004    9.44991
  10.330807   11.105779   11.236079   12.296138   13.66488    13.620001
  15.040844   14.9161825  16.260496   19.066042   20.911278   22.483778
  24.889359   28.014744   29.76273    32.374245   34.397385   36.391308
  39.36125    41.76059    44.483818   47.367756   49.99547    52.5471
  54.833862   57.89757    60.938736   62.674984   64.02626    66.82725
  70.3637     73.346535   75.93188    79.54563    82.64667    86.05621
  87.2462     89.400345   91.989716   94.06036    95.73517    97.10715  ]",85.44887738,9.243856196
350,"[109.26667   108.533844  108.16623   107.25533   105.03858   103.67424
 104.57236   103.786644  102.4596    100.28229    99.511246   98.59874
  96.45168    95.451744   94.09607    93.13104    91.66165    90.715965
  89.06659    88.85822    87.25471    87.01391    85.43768    83.237625
  82.999695   81.45743    81.2874     81.09131    80.22046    78.77346
  77.53862    76.868744   73.302635   70.33457    67.36637    65.52252
  62.204784   58.98924    54.724243   52.338547   50.152977   48.188675
  47.08261    45.574295   44.52647    42.351654   40.625496   39.484436
  37.767788   35.3775     32.827896   30.352413   28.444418   27.28431
  26.474102   24.256702   24.550669   23.976732   24.098108   23.120571
  22.259523   21.763903   21.95533    22.085535   21.347698   20.59507
  18.975218   17.278181   16.178844   14.224365   12.861513   12.078715
  10.825962   10.055217    9.813153    9.197252    8.697127    8.5671215
   9.701883   10.716769   11.097607   12.447097   14.133046   14.368513
  16.120825   16.312391   17.991444   21.18142    23.38453    25.311306
  28.091114   31.567608   33.664505   36.66595    39.044495   41.375572
  44.698017   47.462994   50.555943   53.74219    56.708473   59.554405
  62.083652   65.38526    68.680214   70.58464    72.07636    75.02953
  78.69989    81.81639    84.50623    88.20394    91.354576   94.78439
  95.91866    98.02568   100.55352   102.522415  104.06597   105.26397  ]",126.2816768,11.23751204
351,"[110.40157  109.56391  109.11167  108.083626 105.789505 104.305244
 105.053795 104.13908  102.73555  100.44457   99.54016   98.47697
  96.23898   95.181335  93.73332   92.60519   90.99842   89.92688
  88.172424  87.842384  86.180786  85.89462   84.24036   81.97281
  81.61286   80.00325   79.749374  79.49171   78.55357   77.07691
  75.82254   75.10619   71.53044   68.55951   65.56731   63.70787
  60.396336  57.19143   52.983025  50.621815  48.43869   46.481785
  45.414227  43.926083  42.92173   40.814327  39.164963  38.091743
  36.460598  34.117577  31.65851   29.277668  27.468227  26.403412
  25.69422   23.605795  23.978815  23.49404   23.702385  22.839533
  22.090519  21.690739  21.980782  22.219893  21.60444   20.982851
  19.525698  18.023108  17.069805  15.281053  14.070123  13.419996
  12.33437   11.692319  11.567032  11.063667  10.712874  10.717925
  11.973284  13.082183  13.599527  15.040064  16.813269  17.146032
  18.991215  19.2815    21.037043  24.28431   26.563448  28.573832
  31.396841  34.912365  37.093548  40.16962   42.628563  45.003414
  48.38454   51.219997  54.363804  57.54558   60.524582  63.377087
  65.89495   69.163345  72.43341   74.28242   75.713646  78.615204
  82.20278   85.24588   87.86635   91.46217   94.51874   97.81194
  98.793594 100.775116 103.15906  104.98623  106.38575  107.42353 ]",140.2146301,11.84122587
352,"[105.28308   104.28609   103.60319   102.45203   100.1406     98.5511
  99.149796   98.1618     96.7128     94.38398    93.40198    92.2697
  90.09604    89.06804    87.58292    86.3871     84.83482    83.802536
  82.099106   81.82216    80.31754    80.140045   78.55587    76.396645
  76.07703    74.55783    74.36476    74.258766   73.503265   72.19318
  71.095695   70.492836   67.09931    64.28651    61.434685   59.694607
  56.579018   53.492466   49.483913   47.30582    45.24468    43.370655
  42.40007    40.960644   40.019836   38.00912    36.41578    35.41637
  33.89957    31.606842   29.236874   26.942917   25.201618   24.22553
  23.601452   21.621286   22.033081   21.601555   21.811764   20.992422
  20.334711   20.016186   20.395405   20.727057   20.222338   19.772223
  18.481224   17.199053   16.435316   14.886094   13.933255   13.479077
  12.676321   12.328995   12.468247   12.182785   12.130971   12.39169
  13.8710165  15.183313   15.952904   17.589094   19.552444   20.123716
  22.13285    22.620623   24.503721   27.828436   30.215734   32.339756
  35.240597   38.795254   41.109623   44.258564   46.795605   49.194084
  52.596043   55.462227   58.588905   61.66892    64.58098    67.35087
  69.73571    72.85853    75.98824    77.68289    78.968475   81.71255
  85.13225    87.926926   90.33026    93.637      96.49699    99.55876
 100.28168   102.0371    104.2116    105.83006   106.97527   107.80036  ]",148.9098078,12.20286064
353,"[102.064766 100.94324  100.0975    98.847984  96.492004  94.82341
  95.33635   94.30311   92.81281   90.446815  89.420876  88.25329
  86.106384  85.083244  83.57473   82.36106   80.86304   79.877174
  78.21881   78.00878   76.6181    76.531006  75.02021   72.95848
  72.71346   71.28705   71.16941   71.19741   70.59841   69.43068
  68.47763   67.998924  64.75058   62.070435  59.337803  57.704353
  54.73464   51.722855  47.821682  45.767307  43.791767  41.973732
  41.059216  39.635303  38.716286  36.740788  35.158287  34.17443
  32.692383  30.389915  28.020386  25.72297   23.956089  22.965748
  22.329094  20.336693  20.709608  20.242598  20.392467  19.534025
  18.858728  18.527414  18.901339  19.229788  18.722713  18.313488
  17.054285  15.832969  15.130197  13.668907  12.823753  12.445919
  11.76976   11.579113  11.872218  11.70418   11.812703  12.215789
  13.840508  15.293796  16.216803  17.982431  20.079596  20.813745
  22.943272  23.557272  25.526718  28.917604  31.386997  33.597107
  36.578426  40.18996   42.603077  45.815285  48.407745  50.842014
  54.263027  57.149952  60.275898  63.31463   66.20101   68.92886
  71.24386   74.29616   77.35842   78.98032   80.19395   82.861145
  86.203964  88.86395   91.156075  94.30804   97.0587   100.01198
 100.602135 102.23919  104.31598  105.82922  106.84121  107.55955 ]",133.943708,11.5734052
354,"[100.3916    99.11067   98.0984    96.70117   94.21748   92.42216
  92.80978   91.659615  90.06375   87.604965  86.487564  85.23109
  83.02104   81.92507   80.33968   79.0488    77.521805  76.50511
  74.81798   74.61065   73.25082   73.19789   71.707726  69.689125
  69.46979   68.09197   68.00323   68.09318   67.5779    66.48418
  65.62744   65.23372   62.079243  59.496815  56.854485  55.31746
  52.453068  49.508236  45.69015   43.7318    41.845715  40.10441
  39.267227  37.88302   37.025307  35.120434  33.605522  32.678608
  31.270214  29.012611  26.691465  24.433376  22.689451  21.732025
  21.135355  19.177982  19.579037  19.137741  19.306517  18.480326
  17.840727  17.55168   17.965256  18.33447   17.863668  17.513338
  16.319916  15.186177  14.567642  13.209001  12.477759  12.198981
  11.649936  11.603784  12.04795   11.984261  12.234216  12.765254
  14.532642  16.120485  17.183283  19.082571  21.321667  22.202408
  24.461176  25.203556  27.278551  30.770208  33.34292   35.654713
  38.743385  42.4401    44.962757  48.276974  50.95619   53.461655
  56.94415   59.895866  63.078026  66.12997   69.05038   71.78784
  74.082275  77.11544   80.166756  81.75317   82.925476  85.548195
  88.84067   91.41681   93.63534   96.68113   99.341446 102.20429
 102.674446 104.20323  106.18238  107.582405 108.45891  109.04657 ]",138.3773847,11.76339172
355,"[100.360664  98.97969   97.87141   96.37921   93.82288   91.94114
  92.23238   90.99784   89.33555   86.80995   85.619545  84.27781
  82.01187   80.86313   79.20882   77.82325   76.232376  75.15611
  73.416405  73.16311   71.79385   71.73143   70.21355   68.17767
  67.90657   66.51151   66.38648   66.45667   65.93258   64.83656
  63.988754  63.58901   60.449223  57.887184  55.25112   53.727837
  50.882195  47.937923  44.144794  42.20537   40.331974  38.599064
  37.78444   36.397076  35.555595  33.68055   32.19995   31.302526
  29.941391  27.702074  25.417665  23.194523  21.483276  20.571505
  20.02753   18.125727  18.568449  18.172077  18.381424  17.614374
  17.043509  16.82091   17.29805   17.738197  17.339174  17.075548
  15.981424  14.970117  14.45811   13.224196  12.615717  12.452015
  12.041832  12.131479  12.709311  12.752312  13.139761  13.794739
  15.689093  17.389782  18.58305   20.594187  22.949919  23.94866
  26.311571  27.156849  29.318247  32.88354   35.53113   37.911076
  41.056538  44.798393  47.3932    50.773422  53.512695  56.05265
  59.570442  62.56057   65.764496  68.791214  71.70437   74.42077
  76.673706  79.66124   82.67828   84.20506   85.313995  87.87756
  91.10112   93.5934    95.73707   98.68346  101.25837  104.020004
 104.36846  105.79524  107.675735 108.97795  109.74525  110.21994 ]",135.8601727,11.6559072
356,"[ 99.1119    97.61175   96.37227   94.776634  92.15039   90.17945
  90.36885   89.05311   87.3245    84.745735  83.49024   82.07669
  79.78451   78.600266  76.887665  75.42198   73.80241   72.69853
  70.93787   70.67322   69.33725   69.29847   67.78239   65.76557
  65.47465   64.09594   63.964523  64.05573   63.571453  62.50804
  61.70071   61.322845  58.232346  55.719303  53.11921   51.635303
  48.841805  45.91969   42.17916   40.284695  38.445236  36.7334
  35.950462  34.563065  33.74081   31.89764   30.44362   29.572361
  28.260351  26.03659   23.785643  21.591574  19.904976  19.036247
  18.539797  16.687082  17.163546  16.805649  17.038803  16.316853
  15.812959  15.655212  16.19636   16.707071  16.383053  16.217016
  15.22915   14.355019  13.96687   12.882958  12.430083  12.407209
  12.172832  12.445072  13.199334  13.382693  13.953155  14.772578
  16.830774  18.681494  20.04674   22.212074  24.727938  25.893938
  28.399818  29.39487   31.681553  35.355865  38.11452   40.598595
  43.83746   47.651928  50.35753   53.83493   56.66517   59.26322
  62.839695  65.89238   69.13673   72.1456    75.06572   77.77137
  79.98136   82.922386  85.903854  87.36663   88.409     90.90429
  94.05184   96.43678   98.48306  101.29786  103.77165  106.412186
 106.61312  107.9138   109.67498  110.855545 111.47835  111.8139  ]",144.5753966,12.02395096
357,"[104.154976  102.578804  101.342834   99.65639    96.88619    94.823
  94.958885   93.54659    91.73177    89.04415    87.71257    86.192154
  83.74455    82.45609    80.65505    79.07195    77.2912     76.06215
  74.177475   73.80111    72.32856    72.20369    70.586      68.45505
  68.051865   66.57925    66.34965    66.299774   65.65834    64.45905
  63.544624   63.06646    59.836784   57.21507    54.485836   52.907547
  49.95553    46.890095   42.972683   40.91591    38.941216   37.1112
  36.229206   34.725758   33.80328    31.842804   30.3126     29.337366
  27.913895   25.561275   23.188875   20.872288   19.078146   18.108072
  17.5245     15.565337   15.978244   15.551798   15.757655   15.003312
  14.452676   14.252627   14.758252   15.25139    14.902599   14.688445
  13.682703   12.807218   12.421035   11.332426   10.865828   10.877305
  10.658131   10.94497    11.746827   11.9820595  12.593572   13.482905
  15.656714   17.61676    19.090366   21.383736   24.05072    25.334864
  28.013798   29.144384   31.600115   35.48151    38.426296   41.0902
  44.516487   48.527557   51.400497   55.084248   58.099396   60.87911
  64.64325    67.88542    71.32828    74.51287    77.61255    80.479385
  82.84722    85.941284   89.0899     90.66977    91.80505    94.41767
  97.66826   100.193504  102.360855  105.30346   107.8455    110.54432
 110.76493   112.0933    113.867645  115.05003   115.68411   115.98089  ]",120.6432717,10.98377311
358,"[104.30077   102.57641   101.20608    99.37248    96.46812    94.26636
  94.253105   92.69088    90.759125   87.96059    86.50754    84.855934
  82.31189    80.93748    79.03618    77.30993    75.42114    74.093765
  72.12501    71.672356   70.16132    70.01362    68.34471    66.180336
  65.70645    64.20562    63.928364   63.844147   63.177826   61.95426
  61.036827   60.53939    57.31041    54.700027   51.97325    50.415306
  47.479385   44.432182   40.557377   38.524734   36.578407   34.777702
  33.942085   32.45844    31.584923   29.68227    28.219448   27.298973
  25.949492   23.645794   21.345453   19.094217   17.3695     16.48018
  15.9824915  14.116349   14.610938   14.26934    14.559168   13.902894
  13.458714   13.357913   13.961489   14.559013   14.323606   14.226176
  13.362867   12.663482   12.426491   11.5067005  11.20761    11.380058
  11.346458   11.805849   12.777939   13.1526     13.944483   15.002223
  17.344719   19.45319    21.104103   23.564987   26.405584   27.857317
  30.706232   32.014736   34.63535    38.68064    41.78889    44.614784
  48.19029    52.3311     55.36764    59.22065    62.39745    65.305336
  69.21226    72.608284   76.19165    79.4533     82.65968    85.61147
  88.02721    91.15831    94.35502    95.93549    97.06232    99.667274
 102.88981   105.379715  107.50524   110.37565   112.85348   115.45262
 115.53926   116.753     118.400894  119.44404   119.9188    120.04135  ]",143.2536691,11.96886248
359,"[103.90127   102.12818   100.69848    98.82481    95.93281    93.69794
  93.61934    92.03046    90.09608    87.288994   85.7984     84.096
  81.57096    80.217575   78.292786   76.49779    74.58554    73.23918
  71.26312    70.78143    69.30311    69.168945   67.48873    65.322266
  64.7888     63.276314   62.96578    62.86831    62.19682    60.98314
  60.06656    59.543076   56.33558    53.738907   51.005844   49.437664
  46.517895   43.470276   39.640625   37.621204   35.6632     33.839397
  33.000942   31.498383   30.61674    28.725492   27.264614   26.352047
  25.034817   22.7259     20.451157   18.228737   16.537405   15.694003
  15.243005   13.4406395  13.958817   13.651054   13.954804   13.345809
  12.972768   12.932188   13.597091   14.268272   14.121547   14.131206
  13.390762   12.846208   12.734621   11.969007   11.822001   12.126834
  12.2638855  12.880374   13.990599   14.491106   15.450372   16.655735
  19.124239   21.342022   23.140617   25.711102   28.66053    30.239162
  33.186058   34.605206   37.310318   41.40912    44.58409    47.472847
  51.078037   55.23597    58.33887    62.236885   65.46853    68.386925
  72.314156   75.73526    79.31431    82.51643    85.68052    88.586754
  90.93824    93.99106    97.11803    98.61044    99.649864  102.16601
 105.28592   107.65861   109.67599   112.40605   114.77911   117.23839
 117.17569   118.26738   119.78784   120.71656   121.06549   121.06629  ]",141.7722169,11.90681388
360,"[100.1925     98.29423    96.69306    94.723335   91.80314    89.49863
  89.322975   87.686424   85.71543    82.89699    81.365654   79.629234
  77.156006   75.82333    73.87832    72.05155    70.19756    68.90047
  66.978935   66.55897    65.20858    65.16914    63.561543   61.496525
  61.015656   59.59502    59.347553   59.364986   58.83974    57.755352
  56.96495    56.539433   53.47819    51.01057    48.39425    46.93093
  44.158752   41.203438   37.514477   35.622486   33.7603     32.001545
  31.230732   29.759706   28.923016   27.095251   25.66846    24.797731
  23.554386   21.275984   19.046879   16.863697   15.197765   14.398727
  13.990915   12.239053   12.7706585  12.482464   12.76906    12.176586
  11.853887   11.862684   12.577309   13.302955   13.22201    13.336724
  12.703193   12.303043   12.322509   11.727149   11.769024   12.225227
  12.569954   13.413003   14.732809   15.395488   16.579554   17.979671
  20.62708    23.013254   25.009382   27.749214   30.87073    32.650505
  35.745747   37.335228   40.165546   44.35624    47.63811    50.631073
  54.32526    58.53841    61.75785    65.73763    69.051704   72.00933
  75.97199    79.432594   83.02053    86.16692    89.303055   92.16392
  94.430244   97.39263   100.43551   101.82736   102.76875   105.17141
 108.17348   110.37123   112.23082   114.75188   116.978004  119.27031
 119.018906  119.94484   121.31082   122.08278   122.24004   122.076614 ]",154.5597209,12.43220499
361,"[ 98.07731    96.096924   94.38741    92.35129    89.41416    87.06567
  86.82255    85.15547    83.16123    80.33512    78.77392    77.006645
  74.55897    73.231224   71.26283    69.404854   67.57956    66.30467
  64.40828    64.01681    62.74455    62.758846   61.193855   59.189148
  58.726997   57.360134   57.14075    57.216328   56.773636   55.771683
  55.06368    54.699913   51.74033    49.3643     46.827225   45.436035
  42.764366   39.870667   36.279293   34.474426   32.679592   30.968307
  30.248468   28.803316   28.004786   26.234327   24.847992   24.020071
  22.845253   20.6028     18.418486   16.276554   14.640747   13.885969
  13.524994   11.825079   12.37877    12.114701   12.402107   11.8413925
  11.567651   11.627349   12.386103   13.161935   13.135181   13.33152
  12.785309   12.49406    12.610894   12.140703   12.316811   12.882296
  13.37154    14.36855    15.831224   16.597553   17.929514   19.45347
  22.214327   24.706287   26.825964   29.6646     32.886982   34.78673
  37.96002    39.63733    42.523727   46.739883   50.05776    53.0795
  56.791447   61.00073    64.2575     68.25226    71.58263    74.52433
  78.4654     81.90459    85.44916    88.50747    91.57215    94.350235
  96.51381    99.37088   102.3163    103.60244   104.43995   106.72876
 109.6146    111.66134   113.38633   115.73918   117.836754  119.99245
 119.595764  120.395874  121.645134  122.30582   122.33433   122.05907  ]",153.2681079,12.38014975
362,"[ 94.84584    92.77099    90.923904   88.81492    85.86342    83.46489
  83.13979    81.43287    79.406105   76.57639    74.98266    73.18502
  70.77349    69.44694    67.44901    65.555244   63.769432   62.52009
  60.653736   60.297817   59.119812   59.1942     57.6768     55.742756
  55.303165   53.99618    53.80779    53.95449    53.614918   52.704887
  52.0875     51.791267   48.94988    46.679577   44.24065    42.93843
  40.392      37.582485   34.121563   32.432606   30.734886   29.098574
  28.45619    27.06076    26.32826    24.647877   23.329918   22.578173
  21.51151    19.346859   17.25119    15.1927     13.628165   12.965141
  12.697038   11.096966   11.716798   11.522396   11.847569   11.356161
  11.178133   11.33359    12.177536   13.041007   13.106882   13.429118
  13.009217   12.868006   13.1205015  12.818291   13.172095   13.881765
  14.556599   15.748313   17.387056   18.279108   19.79009    21.458754
  24.34579    26.953268   29.209362   32.15778    35.488667   37.517044
  40.76486    42.535717   45.475857   49.70752    53.050385   56.086422
  59.801292   63.985382   67.26884    71.26261    74.59414    77.49978
  81.40063    84.80066    88.27828    91.2153     94.18274    96.85074
  98.87573   101.594055  104.409676  105.55742   106.26296   108.40592
 111.14605   112.99918   114.550995  116.6923    118.63436   120.62305
 120.05062   120.69662   121.806     122.33353   122.20346   121.79524  ]",164.1342489,12.81148894
363,"[ 91.411736   89.270874   87.30975    85.15547    82.22075    79.8005
  79.41458    77.69196    75.65398    72.84686    71.241684   69.43499
  67.078766   65.76755    63.75546    61.84379    60.112038   58.898438
  57.07228    56.75666    55.678555   55.81233    54.347862   52.487244
  52.06995    50.822514   50.663517   50.875698   50.635796   49.816483
  49.283443   49.049183   46.327763   44.162437   41.822807   40.606724
  38.186966   35.468956   32.148117   30.57818    28.982855   27.428335
  26.86772    25.533087   24.876268   23.298761   22.060152   21.39935
  20.45656    18.391754   16.40413    14.449548   12.9770155  12.425858
  12.2703495  10.791515   11.49512    11.38882    11.766308   11.361447
  11.29583    11.56316    12.503703   13.464817   13.632458   14.089367
  13.802911   13.811333   14.198649   14.0635195  14.591126   15.438629
  16.28912    17.661713   19.457422   20.456642   22.125534   23.913374
  26.895004   29.587212   31.946754   34.968876   38.36906    40.48707
  43.763657   45.58501    48.535286   52.730938   56.04682    59.041523
  62.702423   66.80701    70.06168    73.9973     77.27725    80.09409
  83.90109    87.20555    90.559456   93.324036   96.1407     98.65003
 100.49304   103.03156   105.676186  106.652596  107.19716   109.16219
 111.727165  113.360054  114.71478   116.62504   118.39558   120.20433
 119.454575  119.94514   120.91509   121.31667   121.039536  120.51379  ]",176.4604952,13.28384339
364,"[ 92.32352    90.115456   88.10504    85.88777    82.889885   80.42176
  79.99229    78.22494    76.14241    73.301094   71.66487    69.81176
  67.40707    66.05019    63.99055    62.023937   60.248173   58.99931
  57.137398   56.796486   55.704205   55.82805    54.34741    52.47279
  52.019936   50.762608   50.57458    50.749283   50.483994   49.644802
  49.104187   48.857277   46.129192   43.965782   41.61412    40.397118
  37.959354   35.20899    31.857273   30.25876    28.64402    27.067427
  26.491108   25.120556   24.44271    22.847845   21.601748   20.924286
  19.977278   17.888235   15.8779955  13.897461   12.398743   11.836527
  11.679252   10.187497   10.888017   10.77618    11.152564   10.761722
  10.714464   11.006178   11.964383   12.95348    13.143346   13.627775
  13.381943   13.443444   13.885041   13.816287   14.410197   15.334456
  16.26663    17.729782   19.62432    20.695091   22.45265    24.325354
  27.408432   30.197044   32.65499    35.774673   39.284412   41.503128
  44.876293   46.781166   49.814198   54.088966   57.47436    60.524185
  64.2437     68.39926    71.70894    75.706566   79.03865    81.88997
  85.72731    89.05902    92.43237    95.18419    97.998795  100.49179
 102.30829   104.8228    107.45642   108.39861   108.90141   110.82833
 113.35338   114.941635  116.255554  118.11435   119.830185  121.58327
 120.76102   121.19331   122.110016  122.460846  122.129     121.53848  ]",153.3491369,12.38342186
365,"[ 90.50407   88.216194  86.10173   83.8181    80.78843   78.26529
  77.75495   75.92733   73.796745  70.93381   69.254486  67.353806
  64.94296   63.55783   61.451496  59.420124  57.627956  56.3542
  54.475475  54.12019   53.057648  53.192173  51.7086    49.846565
  49.364544  48.11187   47.905907  48.084915  47.846485  47.02361
  46.501926  46.25778   43.571774  41.448006  39.132256  37.951557
  35.567272  32.85747   29.581966  28.040283  26.480566  24.95123
  24.429474  23.09406   22.47135   20.9497    19.770008  19.164797
  18.315344  16.306973  14.392094  12.50279   11.093557  10.640557
  10.594766   9.220355  10.019195  10.010779  10.470346  10.182616
  10.261287  10.674121  11.742999  12.844087  13.150303  13.76962
  13.66312   13.883495  14.466752  14.563357  15.322441  16.39224
  17.496716  19.128244  21.174507  22.358719  24.269424  26.26734
  29.46079   32.345356  34.91922   38.136944  41.743244  44.062225
  47.502777  49.49137   52.58326   56.890736  60.308186  63.377357
  67.10532   71.2496    74.5866    78.59867   81.94567   84.77979
  88.60427   91.92554   95.266014  97.93359  100.688965 103.111664
 104.83004  107.24655  109.79263  110.62883  111.03054  112.84912
 115.262535 116.710556 117.89558  119.59983  121.19951  122.81731
 121.84936  122.15561  122.95423  123.19284  122.72899  122.01811 ]",159.4432261,12.62708304
366,"[ 89.79562   87.474236  85.31539   83.00699   79.98288   77.44833
  76.90272   75.060715  72.92285   70.07156   68.38294   66.463486
  64.06573   62.681522  60.557446  58.48988   56.69237   55.410446
  53.52932   53.163677  52.127567  52.27095   50.788723  48.934364
  48.41879   47.166546  46.938793  47.100857  46.862732  46.043327
  45.52152   45.263084  42.59981   40.495045  38.18875   37.015842
  34.650715  31.952627  28.71598   27.189825  25.644066  24.122522
  23.61527   22.283707  21.677908  20.187965  19.035217  18.461626
  17.664864  15.69284   13.824768  11.98111   10.618957  10.228225
  10.247859   8.942975   9.794004   9.842468  10.342771  10.120429
  10.28129   10.773229  11.911089  13.087432  13.472804  14.183667
  14.178073  14.512132  15.195829  15.414202  16.29247   17.470602
  18.70157   20.454897  22.608932  23.875261  25.897676  27.98661
  31.258936  34.212444  36.8718    40.1562    43.829987  46.22018
  49.704224  51.7449    54.87259   59.189095  62.61491   65.67815
  69.3874    73.50167   76.836205  80.83631   84.17586   86.97165
  90.76028   94.04384   97.32768   99.8994   102.57414  104.911385
 106.530045 108.84607  111.30174  112.03574  112.338196 114.051216
 116.35624  117.68304  118.756035 120.330734 121.82732  123.32738
 122.24112  122.44847  123.152145 123.308586 122.75474  121.95985 ]",149.4624911,12.22548531
367,"[ 87.77809    85.40013    83.15764    80.807014   77.78075    75.21945
  74.617744   72.745766   70.5867     67.74259    66.035416   64.09499
  61.719948   60.334797   58.189686   56.086117   54.300083   53.019917
  51.14759    50.788082   49.80282    49.973236   48.508972   46.68639
  46.159683   44.929684   44.700474   44.880375   44.683903   43.89858
  43.407475   43.163208   40.557674   38.503403   36.24284    35.110554
  32.808453   30.160158   27.008593   25.543276   24.05369    22.578247
  22.12055    20.823816   20.268549   18.846874   17.750727   17.241879
  16.534748   14.636602   12.853268   11.090856    9.807153    9.511582
   9.627623    8.425587    9.356405    9.49052    10.051867    9.914977
  10.183309   10.778668   12.009041   13.2796545  13.764584   14.594218
  14.712011   15.184705   15.992128   16.359634   17.388065   18.694664
  20.080795   21.987001   24.27479    25.639791   27.799437   29.9973
  33.360878   36.394085   39.15182    42.51418    46.263958   48.73801
  52.268333   54.372845   57.5389     61.862545   65.29703    68.35601
  72.048706   76.12838    79.4658     83.45262    86.783356   89.537476
  93.286385   96.53001    99.75216   102.21671   104.80552   107.0495
 108.5513    110.75096   113.09912   113.7144    113.90433   115.49358
 117.67277   118.847374  119.78038   121.19031   122.56248   123.92185
 122.69265   122.77638   123.36425   123.414024  122.73703   121.83408  ]",152.2735641,12.33991751
368,"[ 93.11885    90.68687    88.4708     86.05542    82.916176   80.293205
  79.6708     77.74334    75.53074    72.60899    70.85696    68.837135
  66.3368     64.87749    62.6674     60.474136   58.55511    57.1812
  55.212406   54.764324   53.66611    53.76705    52.21957    50.29721
  49.669247   48.35825    48.0409     48.08487    47.737167   46.825996
  46.231422   45.889088   43.147747   40.984432   38.587246   37.34941
  34.876976   32.06174    28.707508   27.056398   25.402359   23.773684
  23.181484   21.732342   21.034517   19.451769   18.232122   17.573803
  16.710596   14.631073   12.6713295  10.733289    9.28888     8.841711
   8.821038    7.45873     8.273501    8.286407    8.766162    8.549269
   8.727613    9.240534   10.396947   11.616807   12.043326   12.794665
  12.863707   13.305399   14.09162    14.4345     15.432195   16.760136
  18.149956   20.06806    22.402699   23.821371   26.023134   28.294828
  31.781109   34.934666   37.810635   41.308662   45.22099    47.829132
  51.543407   53.788593   57.129566   61.662468   65.28567    68.52398
  72.403015   76.679565   80.1829     84.37081    87.882286   90.8106
  94.735344   98.15286   101.55488   104.17785   106.9243    109.309296
 110.95453   113.29329   115.79577   116.51944   116.792404  118.48961
 120.766014  122.073456  123.1229    124.655846  126.09302   127.5118
 126.305176  126.42204   127.03131   127.09711   126.44828   125.52509  ]",97.84219406,9.891521322
