id,predict_data,mse,rmse
10,"[ 49.49238    50.822353   53.951958   56.651115   57.811638   60.93589
  66.65591    73.737656   80.48584    82.6591     82.800575   86.42554
  88.93963    87.17428    90.46554    95.92484    98.883865   99.432495
 102.67118   105.44821   103.63248   105.33555   108.18347   109.0777
 112.30549   112.492256  110.221886  110.32318   110.64631   108.206566
 110.36352   109.55102   108.08016   110.694405  113.98622   108.083275
 107.96471   105.291176   99.703384   99.35178    99.23937    95.05546
  95.55652    94.97435    90.97284    91.35458    92.73773    90.71168
  93.297905   95.00445    92.83508    89.52654    88.4768     86.115425
  86.01682    82.981224   81.91287    77.99625    77.17095    77.136536
  75.214745   73.766045   74.8339     72.181465   68.276146   69.07948
  65.14003    63.035835   61.79391    59.85694    58.44307    59.632584
  57.29125    52.05923    52.05319    49.833015   47.623646   44.986706
  43.07527    42.780518   42.420246   39.459553   36.457966   35.699005
  34.68068    33.22176    31.77339    28.809874   25.65762    24.805155
  22.132221   21.031652   18.068169   12.607519   10.03667    11.215879
  10.111825    8.265798    4.7275834   0.4765673  -3.4630697  -2.8765538
  -3.7003825  -3.7583535  -5.3416095  -6.3711658  -6.660285   -7.12701
  -7.887815   -7.562388   -5.7725964  -4.909456   -4.6544576  -4.28112
  -4.634494   -4.7136226  -2.904152    1.2766383   4.2631097   8.397743 ]",235.8086077,15.35606094
11,"[ 68.716675   71.04799    74.78967    77.88654    79.84805    83.32773
  89.187004   97.118774  104.14655   106.33666   106.7208    110.32837
 113.01374   111.00477   114.47728   119.80037   122.770256  123.24601
 126.27286   128.54466   126.73986   128.43456   130.89084   131.6434
 134.13467   133.2982    130.5186    129.8818    129.1117    126.10951
 127.81907   126.7009    125.10913   126.830284  129.16068   123.11914
 121.57029   118.29414   112.4984    110.69655   109.976715  105.65705
 104.3316    102.693855   99.17577    98.284164   98.64791    96.629654
  97.93791    98.72354    96.48642    92.063065   90.28938    88.00661
  87.1516     83.493195   82.638374   78.2219     76.51105    76.432
  74.16876    72.16104    73.31307    70.5527     66.66024    67.23104
  63.150585   60.94564    59.61956    57.705307   56.207558   56.996113
  54.292366   48.620018   48.07617    45.674824   43.48385    40.336456
  38.342674   37.790966   36.902027   34.18764    31.124136   29.798212
  28.933638   27.453516   25.665659   23.022165   19.705793   18.27895
  16.012148   15.166675   11.618809    6.3863716   4.1960754   4.9279046
   3.8914118   2.0908206  -1.5047121  -5.518572   -9.14693    -8.545549
  -9.054701   -8.790295  -10.057292  -10.369903  -10.070053  -10.456574
 -10.311372   -9.338408   -7.037169   -5.333102   -3.906845   -2.7855275
  -1.8934658  -0.6131189   2.3918831   7.8462763  12.551395   17.859158 ]",353.7498342,18.80823847
12,"[ 80.216705    82.597115    85.685       88.33265     89.97841
  92.51104     97.54572    104.92306    110.89424    112.153404
 111.680305   114.18176    116.13641    113.22938    115.88716
 120.06328    122.077286   121.53959    123.406715   124.515305
 122.06727    122.96763    124.434265   124.567      126.083206
 123.87925    120.44558    118.95215    117.41393    114.14942
 115.40702    114.128784   112.7905     113.80194    115.834366
 110.123795   107.78905    104.6023      99.27605     96.97902
  96.447914    92.658165    90.89068     89.39375     86.99411
  86.04408     86.64461     85.56642     86.81651     87.729485
  86.21626     81.77565     80.233536    78.54991     78.068596
  74.59022     74.36125     70.37681     68.59625     68.87271
  67.108376    65.241455    66.657135    64.31851     60.808308
  61.45383     57.75107     55.761868    54.51397     52.992035
  51.47078     52.125698    49.65863     43.84237     43.128666
  41.023117    38.794136    35.54034     33.88949     33.333286
  32.179607    29.86444     26.854208    25.177156    24.550957
  22.787971    20.808783    18.64903     15.42373     13.623125
  11.911952    11.33528      7.546087     2.6245103    1.0757616
   1.7206893    0.71171206  -0.66761696  -3.9803605   -7.4619637
 -10.269846    -9.264544    -9.373292    -8.394789    -9.227933
  -8.852731    -7.678725    -7.6757116   -6.791615    -4.9988647
  -1.9291118    0.5039909    2.8211794    4.5639057    6.2244987
   8.536993    12.184622    18.354086    23.966599    29.651934  ]",299.4762356,17.3053817
13,"[ 8.14692993e+01  8.30647659e+01  8.51065063e+01  8.68079224e+01
  8.75633316e+01  8.91425934e+01  9.34886932e+01  1.00262550e+02
  1.05100571e+02  1.05633377e+02  1.04410728e+02  1.05840912e+02
  1.07319199e+02  1.04118240e+02  1.06255653e+02  1.09740837e+02
  1.11639511e+02  1.10665497e+02  1.11908279e+02  1.12776672e+02
  1.10267059e+02  1.10920296e+02  1.12446503e+02  1.12685089e+02
  1.13847733e+02  1.11418976e+02  1.07958923e+02  1.06006310e+02
  1.04664055e+02  1.01878510e+02  1.03143890e+02  1.02519165e+02
  1.02066414e+02  1.02970993e+02  1.05407272e+02  1.00541916e+02
  9.79969406e+01  9.52008591e+01  9.07268600e+01  8.85401611e+01
  8.84686432e+01  8.52610168e+01  8.36644669e+01  8.23127365e+01
  8.08463593e+01  8.02881851e+01  8.12103653e+01  8.08338089e+01
  8.23491135e+01  8.33417358e+01  8.21827774e+01  7.78059464e+01
  7.63055649e+01  7.47323151e+01  7.45724030e+01  7.11877441e+01
  7.09503250e+01  6.72873306e+01  6.54648895e+01  6.55255737e+01
  6.40528564e+01  6.21932907e+01  6.33696518e+01  6.10866318e+01
  5.77124901e+01  5.80448074e+01  5.43621979e+01  5.25434875e+01
  5.09797897e+01  4.94025612e+01  4.79492760e+01  4.80682945e+01
  4.54588737e+01  3.95566750e+01  3.83181839e+01  3.63151741e+01
  3.41188965e+01  3.04234047e+01  2.89774742e+01  2.83916702e+01
  2.68778687e+01  2.48294086e+01  2.18242054e+01  1.97150307e+01
  1.94286766e+01  1.78115864e+01  1.56195221e+01  1.40249386e+01
  1.13492126e+01  9.45481968e+00  8.33367252e+00  8.43914032e+00
  4.81182957e+00  6.67958319e-01 -7.28601813e-02  9.05670881e-01
  4.52993095e-01 -5.01679592e-02 -2.68792343e+00 -5.48889732e+00
 -7.11431313e+00 -5.35276270e+00 -5.18234110e+00 -3.15256286e+00
 -3.22740126e+00 -2.73837924e+00 -6.37988448e-01 -6.21669833e-03
  8.19863021e-01  2.95453072e+00  6.71088409e+00  9.01646900e+00
  1.16047392e+01  1.38408461e+01  1.53406649e+01  1.79668484e+01
  2.18566761e+01  2.77727642e+01  3.34906273e+01  3.91242104e+01]",218.4690507,14.78069859
14,"[ 90.723595    91.620865    93.051796    94.03454     94.160034
  95.14793     98.753845   105.01051    109.104645   108.93339
 107.04305    107.70782    108.60879    105.11202    106.924034
 109.7201     111.41064    110.163574   110.84049    111.327896
 108.8432     109.21803    110.659676   110.92854    111.55973
 108.789345   105.26027    102.685745   101.23905     98.68234
  99.729744    99.43172     99.50716    100.00663    102.36179
  98.05072     94.992355    92.26139     88.28995     85.72045
  85.65496     82.72713     80.69936     79.01271     78.074875
  77.31934     78.04025     77.889984    79.07014     79.73029
  78.60444     73.91042     72.11726     70.39403     70.1476
  66.5825      66.13506     62.516617    60.37324     60.059704
  58.633453    56.65249     57.51659     55.161488    51.905045
  51.889866    48.19662     46.56122     44.70175     43.108997
  41.846325    41.489082    38.78743     33.001637    31.321352
  29.49505     27.566679    23.629923    22.470135    22.047274
  20.368732    18.832125    16.165834    13.911096    14.114959
  12.935564    10.847374     9.95766      8.040092     6.3673635
   6.028684     6.9756804    3.750247     0.5562565    0.75202525
   2.1691778    2.338221     2.6717875    0.8193853   -1.2179632
  -1.7947131    0.6334193    1.160568     4.0123835    4.7025304
   5.5523863    8.337549     9.5069065   10.49604     12.976732
  17.168642    19.556732    22.507383    25.158703    26.754284
  29.824022    33.953804    39.796963    45.7946      51.383945  ]",191.9485104,13.85454836
15,"[106.4633    107.19797   108.27852   108.84725   108.89097   109.482285
 112.39409   118.54178   122.13635   121.33681   119.054756  119.153275
 119.56664   115.81967   117.50503   119.618675  121.1313    119.68029
 119.794365  119.808235  117.48509   117.64283   118.860054  119.16678
 119.08241   115.669075  112.0349    108.76491   106.88224   104.43753
 105.198044  105.073265  105.60311   105.4502    107.342896  103.51493
  99.593864   96.770645   93.23123    89.8502     89.52126    86.82648
  83.791916   81.457504   81.09224    79.645515   79.76112    79.7491
  80.0599     79.98849    78.76206    73.37207    70.97664    69.03325
  68.32254    64.21723    63.544617   59.740177   56.81952    56.028343
  54.44775    52.043785   52.555916   50.061516   46.84227    46.408318
  42.663116   41.08936    38.93957    37.34591    36.123127   35.276257
  32.453217   26.661438   24.522526   22.808653   21.15445    17.034378
  16.106821   15.816535   13.957587   13.004703   10.748594    8.386985
   9.0953      8.267295    6.346329    6.2070985   4.9564214   3.477876
   4.0368443   5.833127    2.928338    0.6668559   1.8300805   3.5435088
   4.2642303   5.335671    4.254556    3.0621855   3.485616    6.5069985
   7.5360036  11.115432   12.526139   14.1051235  17.561443   19.213066
  20.82265    23.835228   28.471584   31.37851    35.020718   38.235554
  40.48461    44.424152   49.07548    55.37172    62.1141     67.97456  ]",224.4837586,14.98278207
16,"[109.735435  110.03553   110.52781   110.37516   109.994774  109.964355
 111.76998   117.29801   120.23486   118.39682   115.479324  115.029495
 114.619385  110.49552   111.9917    113.320656  114.397255  112.8009
 112.37857   111.90174   109.74687   109.646255  110.65503   111.05338
 110.66152   106.95821   103.5466    100.08451    98.39803    96.40467
  97.21618    97.46282    98.61298    98.35976   100.42011    97.32675
  93.32091    90.940186   88.09344    84.602165   84.45839    82.26303
  79.0647     76.73581    76.9378     75.37925    75.47046    75.76756
  75.84638    75.57179    74.38027    68.87808    66.34425    64.258606
  63.603718   59.30409    58.419468   54.81959    51.483364   50.19746
  48.730225   46.17663    46.225273   43.742847   40.635323   39.791534
  36.146023   34.693325   32.174057   30.671581   29.509703   28.24989
  25.547379   20.028708   17.62054    16.14355    14.886269   10.827277
  10.237009   10.365238    8.567894    7.9993844   6.3315887   4.1375947
   5.127913    4.656668    3.1263256   3.4525516   2.929243    1.9315754
   3.0587175   5.5206585   3.1867125   1.4915116   3.4332952   5.5960436
   6.510738    8.064012    7.6006536   6.979098    7.9768944  11.481718
  12.805971   16.651007   18.500902   20.543009   24.171055   25.993355
  27.99049    31.266233   35.976357   39.27866    43.196472   46.422813
  48.941772   53.267056   57.85539    64.22414    71.118515   76.55983  ]",206.3675591,14.36549891
17,"[106.58164   105.97916   105.81099   105.003426  103.76087   103.08622
 104.00419   108.46188   110.76082   108.13349   104.43442   103.5205
 102.29157    97.76251    98.83194    99.52287    99.9406     98.01033
  97.10275    96.21167    93.86866    93.33676    94.07848    94.28482
  93.83794    90.16312    86.90042    83.46933    82.20066    80.52513
  81.37582    81.768974   83.13131    83.092705   85.5895     82.84592
  79.413414   77.572      75.139      72.223495   72.49313    70.63465
  68.22165    66.46507    66.77209    65.77502    66.44202    66.981544
  67.59846    67.80352    66.79557    61.878174   59.76987    57.723843
  57.600487   53.632706   52.68745    49.547066   46.511196   45.131775
  43.970047   41.72996    41.572598   39.232094   36.254128   35.369144
  31.935846   30.643452   28.036335   26.702763   25.636213   24.433577
  22.082249   16.991732   14.754292   13.57074    12.527178    8.837624
   8.512353    9.038597    7.5758624   7.1413565   5.916404    4.140994
   5.220478    4.9445105   3.860667    4.2646117   4.205796    3.8067477
   5.0717106   7.7537894   6.0695577   4.532798    6.7550006   9.435945
  10.354421   12.110559   12.049911   11.6505785  12.819173   16.611507
  17.98814    21.779564   23.774376   25.861998   29.27138    31.162102
  33.05176    36.229244   40.732418   44.005417   47.575314   50.42471
  52.594696   56.562103   60.520332   66.369385   72.53169    77.09262  ]",245.6629191,15.67363771
18,"[115.32757   114.47102   113.86317   112.86397   111.59266   110.47009
 110.74474   114.79013   116.67497   113.58561   109.57339   108.33711
 106.57923   101.91568   102.76862   102.83479   102.85171   100.63391
  99.21833    97.96097    95.63219    94.75049    95.12153    95.19765
  94.29512    90.230385   86.98657    83.26842    81.80039    80.25395
  80.91971    81.212006   82.69615    82.300156   84.487236   81.93257
  78.34299    76.54082    74.36035    71.28989    71.394966   69.69979
  67.157646   65.36032    65.76355    64.59013    65.12871    65.70396
  65.9861     65.933304   64.872444   59.873425   57.588173   55.346207
  55.07028    50.84898    49.706333   46.609047   43.25316    41.635662
  40.508793   38.17311    37.834885   35.525776   32.595078   31.683912
  28.4246     27.2097     24.634665   23.45629    22.376333   21.286367
  19.267456   14.432576   12.426      11.54534    10.700293    7.5008307
   7.4865494   8.315877    7.206172    7.2828937   6.544395    5.257828
   6.7147245   6.5628977   5.994467    6.89821     7.362307    7.511704
   9.404714   12.513953   11.412434   10.438634   13.195124   16.2601
  17.472107   19.680744   20.261372   20.49828    22.206486   26.33552
  28.093496   32.152046   34.390125   37.051918   40.603374   42.802856
  45.130028   48.58397    53.122307   56.76804    60.45336    63.412758
  65.89357    70.085396   73.89658    79.8391     85.867744   90.16153  ]",263.8182026,16.24248142
19,"[105.97644   104.94931   104.402336  103.19598   101.65487   100.37177
  99.58193   102.57675   104.52032   100.43138    95.82813    94.8584
  92.04861    86.70902    87.41066    86.91226    85.73393    83.40629
  81.69529    79.66217    77.0589     75.663216   75.285515   74.92904
  74.26105    70.11303    67.11695    63.955624   62.896355   61.3625
  62.17741    62.067528   63.150856   63.201424   65.77096    63.119846
  60.506332   59.326332   57.085827   54.63914    55.05583    53.523552
  51.799984   50.82138    50.829193   50.009445   51.16131    51.678112
  52.46486    53.10297    52.1418     47.914635   46.31967    44.166996
  44.548634   40.771046   39.727795   37.190838   34.24063    32.687134
  31.912382   30.04132    29.611088   27.628105   24.898762   24.147484
  21.336546   20.249489   17.744093   17.048801   16.053036   15.449307
  14.204051   10.130571    8.832134    8.40789     8.014415    5.8019915
   6.170501    7.829827    7.561489    7.591728    7.686195    7.4167
   8.583301    8.582704    8.948512    9.414461   10.053629   11.116755
  12.602995   15.356311   14.954722   13.225602   15.726299   19.134056
  19.482138   20.951767   21.283155   21.088999   21.711754   25.456688
  27.042875   29.8045     31.41386    34.21623    36.47442    37.886185
  40.46434    43.627422   47.18869    51.335724   54.58972    56.39906
  58.902565   62.619164   65.39015    71.23621    76.55129    79.56683  ]",513.7179563,22.66534704
