id,predict_data,mse,rmse
186,"[108.79728   120.90091   128.9423    135.06264   135.69267   135.6417
 130.8248    122.23929   114.076675  113.73301   112.54953   112.26
 114.11275   117.26038   118.31721   119.30779   121.86715   120.8628
 115.61633   111.84286   111.07867   109.83434   107.93939    99.04911
  93.82762    84.94465    88.2362     89.85542    94.29451    89.81664
  86.927055   86.23795    86.25582    82.79321    81.43658    81.88525
  82.27929    77.903206   71.48791    66.286514   63.806583   63.26789
  64.53477    63.23335    65.284706   61.433765   58.145645   53.937077
  50.57553    46.960323   43.018055   45.49034    45.113476   45.288074
  44.14736    44.669987   46.780113   46.53165    44.43435    44.15107
  43.236797   45.758366   44.19747    41.507713   36.24507    37.093548
  38.00368    42.918518   43.612823   44.163494   40.062363   35.08979
  33.48464    31.426292   30.37179    29.099003   29.792187   31.97222
  28.630075   26.502047   26.936773   31.34976    30.179405   23.76538
  18.695755   15.510588   12.857428   10.046783    8.269535    7.2174726
   1.7763371   3.3727205   4.908851   13.8286705  13.322447   14.129974
  11.392997   14.707422   11.911883   13.060921    9.208627    7.7283244
   2.165611    6.3825173  14.827274   22.436123   21.056692   18.227625
  16.181837   18.519531   18.153101   16.429821   15.111221   16.565826
  26.025618   34.355137   39.28922    40.626762   46.79413    52.975067 ]",219.7914499,14.82536508
187,"[113.55666   125.79146   133.7964    139.6825    139.95607   139.51732
 134.2397    125.17114   116.61541   116.15022   114.940414  114.46958
 116.10678   118.992035  119.98888   120.895615  123.511894  122.520134
 117.22282   113.26174   112.211136  110.673065  108.375305   99.03177
  93.39487    84.17562    87.323746   88.868416   93.3057     88.760544
  85.87185    85.28601    85.467865   82.06243    80.72831    81.24018
  81.616455   77.16365    70.51328    65.05994    62.289986   61.604927
  62.686615   61.19932    63.08668    59.333866   56.174698   52.14971
  48.79273    45.166866   41.255836   43.777485   43.370903   43.450493
  42.30289    42.751717   44.808006   44.522354   42.45527    42.203857
  41.355583   43.982277   42.52045    39.897705   34.710835   35.615242
  36.625805   41.535496   42.097366   42.472675   38.297283   33.3528
  31.796566   29.843328   28.942822   27.822535   28.541798   30.653831
  27.336363   25.3244     26.01386    30.582155   29.53388    23.25077
  18.303518   15.218413   12.635957    9.967475    8.330075    7.433951
   2.1980302   3.9934678   5.7200236  14.891494   14.6711855  15.708493
  13.172724   16.710363   14.159338   15.520051   11.866843   10.669715
   5.343521    9.72988    18.35083    26.180202   25.029259   22.363163
  20.481836   23.038305   22.77549    21.187468   19.990944   21.714848
  31.296167   39.67039    44.59138    46.003075   52.344486   58.689358 ]",220.4087503,14.84616955
188,"[114.57115  125.73292  133.28966  138.88577  139.64444  139.43637
 134.74307  126.1566   118.10967  117.261246 115.53156  115.01916
 116.65037  119.384155 119.917046 120.44136  122.68213  121.1761
 115.78743  111.91033  111.2432   109.670746 107.66491   98.926125
  93.9576    85.41492   88.192215  89.46151   93.27002   88.74992
  85.38352   84.197876  83.56496   80.02952   78.58393   78.78643
  79.02997   74.230125  67.71615   62.39459   60.464783  60.08994
  61.25058   59.739223  61.57628   57.54057   53.97102   49.799034
  46.542545  43.09687   39.038685  41.61493   41.514538  41.679035
  40.322067  40.515556  42.93927   42.754147  40.751743  40.214108
  39.208447  41.822636  40.370872  38.035366  32.870956  34.201694
  35.260174  40.166557  41.032322  41.89609   38.418243  33.730682
  32.428402  30.47598   29.506138  28.161161  29.231108  31.93337
  29.04155   27.283657  27.815193  32.269413  31.123798  25.21523
  21.22347   18.577871  16.382603  13.692261  12.555964  11.918325
   6.680516   8.583306  10.68866   19.917177  19.387064  20.111982
  17.874243  21.663197  19.49306   20.69185   17.274971  16.394333
  11.591073  15.928113  24.095154  31.486698  30.334604  27.867298
  26.090385  28.545004  28.366678  26.837687  25.592323  26.911041
  36.08648   43.98926   48.585163  49.515255  55.147175  60.477623]",232.0159237,15.23206892
189,"[121.18838   131.03233   137.97185   143.0893    144.23344   144.22067
 140.14055   131.91023   124.04337   122.40785   119.767586  118.9178
 120.22093   122.477806  122.13864   121.92724   123.59537   121.38824
 115.71642   111.69667   111.30522   109.7485    108.09218    99.96942
  95.6868     87.89052    90.40267    91.52609    94.85616    90.29751
  86.40659    84.64345    83.35781    79.78988    78.180176   78.15236
  78.36156    73.35408    67.11981    62.153725   61.31711    61.293964
  62.6209     61.084312   63.008575   58.53349    54.398495   49.99375
  47.00615    43.84236    39.5974     42.06255    42.014698   41.95619
  40.0153     39.713547   42.381344   42.171562   40.090595   39.050526
  37.708065   40.14928    38.51312    36.143612   30.679115   32.15576
  33.036884   37.68397    38.686405   39.99577    37.171707   32.620148
  31.34827    29.14301    27.801708   25.977753   27.132114   30.206032
  27.448967   25.843493   26.1962     30.665146   29.340946   23.657888
  20.491917   18.052746   16.17063    13.353915   12.827393   12.396271
   7.1084113   9.173259   11.788059   21.212378   20.4803     21.05303
  19.269138   23.496813   21.817667   23.071413   20.100664   19.773476
  15.711352   20.19152    28.14948    35.33093    34.468018   32.50062
  31.154423   33.849464   34.148624   33.090443   32.133533   33.349743
  42.38629    50.168575   54.815456   55.655243   60.814373   65.26426  ]",235.8016524,15.35583447
190,"[123.44904   132.35464   138.81049   143.60233   145.03812   145.23808
 141.65912   133.74953   126.00593   123.7661    120.41618   119.32669
 120.39548   122.30103   121.304344  120.53296   121.715     118.95128
 113.03507   108.95162   108.84221   107.41182   106.15703    98.64257
  95.0333     87.9068     90.30035    91.33477    94.32886    89.78721
  85.52351    83.32505    81.54202    77.93702    76.25293    76.09826
  76.36858    71.307846   65.35918    60.757385   60.80629    61.18518
  62.75846    61.31903    63.358643   58.618557   54.135185   49.566967
  46.75804    43.77988    39.432396   41.86388    41.899048   41.7602
  39.4929     38.95634    41.886486   41.727627   39.641937   38.319504
  36.787975   39.14729    37.415745   35.063652   29.428993   31.006992
  31.803085   36.394997   37.687122   39.476643   37.18769    32.793556
  31.64631    29.32133    27.741922   25.563316   26.82129    30.215687
  27.59805    26.080767   26.269009   30.715588   29.277428   23.763285
  21.176695   18.86779    17.123999   14.137544   13.949268   13.615235
   8.196065   10.253142   13.0747795  22.503042   21.49021    21.804913
  20.156435   24.507442   23.029255   24.170021   21.344769   21.201433
  17.456017   21.878952   29.53016    36.40168    35.57882    33.827927
  32.662758   35.36423    35.82535    34.93413    34.0544     35.10907
  43.970722   51.59083    56.157677   56.82314    61.52998    65.24965  ]",228.2003316,15.10630106
191,"[124.8325    133.8593    140.20503   144.87926   146.02702   146.1283
 142.34691   134.10829   125.77909   123.184525  119.55673   118.19093
 118.92839   120.481415  119.193726  118.126816  119.14293   116.2537
 110.13104   105.83867   105.63771   104.35634   103.22099    95.70144
  92.15784    85.0698     87.71963    88.944916   92.248695   87.73475
  83.53642    81.49779    80.05121    76.55141    74.941605   75.03098
  75.58045    70.85687    65.00915    60.62233    60.730724   61.305214
  63.053947   61.70802    63.836163   59.17754    54.819126   50.3221
  47.562984   44.520317   40.188606   42.558075   42.376743   42.02732
  39.632668   39.109406   41.993874   41.777443   39.631046   38.309742
  36.767475   39.12234    37.327126   34.76106    28.95479    30.204927
  30.936012   35.5905     37.01494    38.89856    36.53292    32.125378
  30.997955   28.650341   26.982111   24.707518   25.800694   29.000345
  26.170029   24.564638   24.895256   29.562431   28.22104    22.643177
  19.85131    17.317162   15.312819   12.188069   11.921203   11.529337
   6.0098457   7.989959   10.666852   20.124466   19.179155   19.552374
  17.726831   21.932522   20.311197   21.50485    18.618425   18.38038
  14.414007   18.769476   26.501385   33.477226   32.70462    30.956427
  29.867971   32.656925   33.1276     32.310596   31.550507   32.95747
  42.085648   49.986458   54.68377    55.5722     60.477135   64.39736  ]",187.5226731,13.69389182
192,"[118.78698   128.20213   134.52779   139.1929    140.02907   140.01968
 135.9315    127.464066  118.81588   116.2757    112.752045  111.38795
 112.083725  113.55888   112.38089   111.345795  112.30565   109.40264
 103.210625   98.954796   98.775955   97.624626   96.593605   89.14175
  85.74162    78.690765   81.52742    82.807755   86.291626   81.964745
  77.97237    76.12697    74.87711    71.40121    70.04339    70.422325
  71.27351    66.848495   61.045856   56.75874    56.73481    57.61189
  59.56643    58.45355    60.595737   56.343895   52.45492    48.228012
  45.346134   42.137672   37.92425    40.502666   40.423046   40.257107
  38.213226   38.03924    41.036125   40.914635   38.877724   37.80959
  36.459324   38.958447   37.300278   34.823105   29.167688   30.271662
  31.131767   36.10998    37.858948   39.827084   37.328636   32.96712
  32.1029     29.990278   28.54059    26.363295   27.516361   30.65656
  27.865662   26.16065    26.551847   31.18784    30.018528   24.548178
  21.67117    19.155361   16.900013   13.711461   13.178052   12.790526
   7.2415304   9.057955   11.3955965  20.698574   19.716328   19.951626
  17.744352   21.583982   19.7555     20.801521   17.629173   17.039337
  12.60929    16.714788   24.277428   31.121496   30.112514   28.075298
  26.769312   29.269989   29.288269   28.067953   27.07997    28.559652
  37.675537   45.45832    49.82653    50.466972   55.28491    59.248844 ]",160.1538329,12.65518996
193,"[117.302086  126.9495    133.21907   137.78317   138.29143   138.09955
 133.68646   124.917656  115.89645   113.32539   109.8366    108.3896
 108.95195   110.25793   109.07873   107.98363   108.88595   105.93724
  99.658195   95.32939    95.06845    93.93164    92.87552    85.35111
  81.943054   74.848015   77.80696    79.156654   82.8374     78.64736
  74.833755   73.18835    72.175156   68.76446    67.59965    68.248726
  69.34248    65.14374    59.360615   55.14755    55.020184   56.075294
  58.13316    57.13501    59.284767   55.339474   51.80408    47.826767
  44.9037     41.59123    37.43628    40.126545   40.03814    39.870796
  37.932846   37.868927   40.8499     40.69323    38.64512    37.62784
  36.320053   38.836666   37.18589    34.63275    28.93985    29.793472
  30.627384   35.657227   37.436985   39.274586   36.55439    32.10705
  31.300127   29.23663    27.841291   25.643291   26.709026   29.657488
  26.755163   24.922045   25.368847   30.023232   28.965584   23.563293
  20.624973   18.096077   15.68573    12.491901   11.877777   11.565212
   6.0983233   7.9365797  10.203205   19.577269   18.755352   19.083096
  16.813068   20.616331   18.853271   20.031778   16.903004   16.349552
  11.847376   15.985261   23.648891   30.629776   29.713238   27.695507
  26.47049    29.00918    28.95286    27.695553   26.77193    28.526415
  37.805626   45.663204   49.96055    50.588814   55.495796   59.611134 ]",143.3728363,11.97383966
194,"[116.38909   126.17864   132.38443   136.83905   137.10081   136.74161
 132.06909   123.057526  113.770256  111.152885  107.67415   106.15971
 106.62166   107.78053   106.59001   105.441925  106.300156  103.30808
  96.96378    92.57935    92.24653    91.07691    89.964745   82.36694
  78.93667    71.800835   74.797905   76.15915    79.92534    75.82703
  72.1126     70.584854   69.704315   66.33735    65.3143     66.139435
  67.39897    63.3348     57.53894    53.340794   53.1391     54.3351
  56.45893    55.53193    57.663376   53.95273    50.68551    46.91268
  43.96373    40.589985   36.490692   39.291794   39.244156   39.11307
  37.294086   37.32765    40.33983    40.18863    38.16885    37.217255
  35.970806   38.54288    36.938213   34.39543    28.728125   29.474052
  30.335846   35.442604   37.277714   39.051517   36.21511    31.74669
  31.032452   29.048601   27.738012   25.555784   26.606386   29.466135
  26.54352    24.66069    25.170467   29.828003   28.858313   23.546114
  20.639965   18.149723   15.650919   12.465328   11.815353   11.585155
   6.1941576   8.059391   10.289573   19.71617    18.999517   19.371042
  17.058838   20.83735    19.143545   20.39511    17.294512   16.77217
  12.236244   16.380314   24.071878   31.113037   30.24297    28.229048
  27.044474   29.58981    29.445549   28.126131   27.209177   29.127329
  38.4768     46.324135   50.506824   51.069683   55.993458   60.154697 ]",143.1649527,11.96515577
195,"[120.46707   131.08702   137.50818   141.87856   141.41658   140.49529
 134.94296   125.07804   114.97238   112.413315  109.188065  107.47229
 107.66475   108.58629   107.57862   106.53517   107.65129   104.96309
  98.58352    93.92381    93.04734    91.619286   89.931984   81.49849
  77.2486     69.359245   72.47448    73.94771    78.14009    73.96866
  70.561035   69.53154    69.365204   66.146454   65.23781    66.36438
  67.74311    63.874027   57.767197   53.262283   52.250523   53.157127
  55.08107    54.005962   56.01031    52.613712   49.780968   46.31906
  43.314682   39.80365    35.840626   38.672447   38.394146   38.10581
  36.42249    36.568546   39.31316    39.069206   37.04873    36.32897
  35.26516    37.972313   36.473457   33.81286    28.20486    28.704449
  29.648582   34.791447   36.356083   37.68189    34.335915   29.750198
  28.961338   27.104855   26.003077   24.111198   24.963032   27.369747
  24.193832   22.261585   23.156395   28.073414   27.31597    21.913729
  18.524437   15.844058   13.130254   10.080788    9.241638    9.008094
   3.81212     5.79283     7.9429755  17.585066   17.353815   18.145891
  15.805434   19.612795   17.903284   19.46239    16.389486   15.924513
  11.24878    15.565784   23.706469   31.239105   30.59067    28.600216
  27.512386   30.331919   30.206278   28.966017   28.1987     30.690271
  40.442703   48.64681    53.00044    53.939278   59.48981    64.46111  ]",137.3951004,11.72156561
196,"[119.07648   130.95616   137.7247    142.04109   140.61322   138.93576
 132.16177   121.303474  110.403     108.26871   105.67054   103.91799
 104.01214   104.888466  104.47804   103.85821   105.392204  103.19474
  96.92895    92.19688    90.76871    89.04011    86.65106    77.27981
  72.100876   63.29545    66.53658    68.074455   72.708435   68.60811
  65.75259    65.430405   66.10523    63.05981    62.48962    64.05918
  65.5992     61.93628    55.395607   50.40694    48.201637   48.799686
  50.486736   49.341278   51.12306    48.35796    46.31993    43.352272
  40.0916     36.30859    32.590736   35.647713   35.289623   35.097836
  33.95691    34.49898    36.984497   36.73479    34.844673   34.633896
  33.96537    36.930515   35.719517   33.15371    27.923782   28.286308
  29.51205    34.925976   36.296753   37.03083    32.97233    28.286848
  27.608952   26.157211   25.619076   24.306103   25.128597   27.097258
  23.851875   21.868595   23.172411   28.166172   27.730888   22.35053
  18.444841   15.735147   12.773201    9.95786     8.682815    8.46383
   3.5676546   5.5947638   7.4522862  17.160053   17.421963   18.530685
  15.945352   19.558401   17.73565    19.454884   16.163237   15.485212
  10.381138   14.727261   23.187202   31.091114   30.418484   28.172455
  26.913374   29.71714    29.172686   27.581806   26.662151   29.567247
  39.522026   47.788673   51.949295   52.944633   59.017883   64.86524  ]",149.9550879,12.24561505
197,"[117.35331   130.10992   137.08258   141.23859   138.98473   136.62616
 128.8263    117.18029   105.70759   103.96414   101.885056  100.1147
 100.14471   100.9968    101.10132   100.82112   102.64581   100.77155
  94.64669    89.95165    88.16395    86.18697    83.26513    73.25149
  67.4475     58.021885   61.337425   62.924973   67.87364    63.950172
  61.611492   61.895557   63.222656   60.36869    60.18691    62.184032
  63.872845   60.327747   53.456596   48.094666   44.99694    45.378525
  46.85796    45.666397   47.24129    45.033936   43.66444    41.120422
  37.5957     33.565582   30.001823   33.255592   32.84265    32.700554
  31.936903   32.69976    34.925877   34.602646   32.763733   32.856766
  32.430393   35.500557   34.464123   31.94948    27.003355   27.222256
  28.622734   34.162266   35.282196   35.400364   30.696259   25.852802
  25.25054    24.109238   24.046085   23.171843   24.001274   25.623524
  22.363832   20.316422   21.877708   26.822653   26.640442   21.380318
  17.234814   14.634292   11.571041    9.000898    7.4502883   7.3406353
   2.7997415   4.9536333   6.699916   16.527687   17.247486   18.627445
  15.984954   19.57272    17.861914   19.790956   16.462584   15.781693
  10.524948   14.992028   23.732498   31.960876   31.362131   29.01845
  27.722483   30.54754    29.70625    27.87324    26.887163   30.11097
  40.174374   48.390656   52.328327   53.261566   59.653496   66.0941   ]",170.5788551,13.06058403
198,"[114.237144  126.57183   133.26909   137.1412    134.86577   132.41832
 124.62516   113.05437   101.73463    99.93114    97.730156   95.96489
  96.00965    96.79424    96.84095    96.44366    98.062515   95.91729
  89.824776   85.330986   83.818886   81.86843    79.13831    69.53085
  64.201866   55.204258   58.416584   59.928436   64.65249    60.990784
  58.66229    58.86891    59.961113   57.167133   57.226925   59.327515
  61.122437   57.504852   50.707676   45.42567    42.659992   43.3295
  44.893505   43.794495   45.30093    43.22787    41.94146    39.48938
  35.858963   31.781178   28.152601   31.529667   31.292854   31.228983
  30.477657   31.164347   33.51217    33.18056    31.350607   31.32282
  30.833014   33.837395   32.798702   30.427412   25.565334   25.884792
  27.32115    32.90586    34.162476   34.31705    29.727247   24.916948
  24.535551   23.511251   23.586254   22.67376    23.737417   25.59969
  22.62092    20.635183   22.093756   26.820574   26.668901   21.749868
  18.202406   15.97867    13.095096   10.572536    9.198655    9.330787
   4.9392223   7.1880865   9.098427   18.961403   19.62046    20.823832
  18.301855   21.980753   20.588406   22.47462    19.283781   18.77793
  13.764276   18.209738   26.703463   34.71379    34.102722   31.826736
  30.578714   33.26339    32.27687    30.308496   29.238129   32.28168
  42.071068   49.875675   53.419525   53.887226   59.80877    65.69973  ]",191.0405319,13.82174128
199,"[116.42335  127.27028  133.34024  136.80496  135.14163  133.0161
 126.01549  115.053154 104.29156  101.896614  98.93826   97.05427
  97.01879   97.5468    96.90018   95.90264   96.96926   94.10318
  87.878365  83.47802   82.51907   80.64027   78.43464   69.73232
  65.405136  57.41358   60.28587   61.594     65.670296  62.12033
  59.247803  58.770588  58.95815   56.09229   56.06395   57.87955
  59.610218  55.667763  49.150192  44.189205  42.640087  43.773453
  45.497715  44.397087  45.904896  43.434086  41.572178  38.88917
  35.40698   31.53074   27.636631  30.964186  30.95962   30.812605
  29.57115   29.771078  32.46965   32.128036  30.22981   29.656044
  28.808523  31.627872  30.422327  28.187876  23.135204  23.760096
  25.080826  30.498182  32.022217  32.69459   28.88072   24.26426
  24.072607  22.894478  22.714573  21.360249  22.726868  25.216656
  22.622522  20.869394  22.083302  26.686989  26.376297  21.883617
  19.516146  17.766441  15.337946  12.744864  12.068076  12.54307
   8.155574  10.595136  13.071942  23.097374  23.437246  24.332565
  22.284367  26.377628  25.55769   27.384098  24.6563    24.70826
  20.48026   24.969995  33.024113  40.614544  40.161552  38.288364
  37.3452    40.055996  39.372303  37.681995  36.740177  39.42638
  48.847073  56.219425  59.528683  59.537422  64.63533   69.27784 ]",179.1630899,13.38518173
200,"[119.774185 129.4978   135.11604  138.34065  137.19551  135.39357
 129.06764  118.53307  108.054214 105.05996  101.4163    99.367714
  99.188934  99.4474    98.14676   96.59027   97.228355  93.82287
  87.448425  83.01735   82.463295  80.72185   78.99493   70.96967
  67.40627   60.18497   62.906727  64.16775   67.885254  64.35512
  61.014576  60.020832  59.626507  56.726116  56.541924  58.13198
  59.848587  55.754593  49.475376  44.821793  44.237434  45.719868
  47.588448  46.450565  47.993217  45.102974  42.684994  39.744976
  36.42822   32.693832  28.550907  31.713972  31.742546  31.380186
  29.615595  29.378239  32.303474  31.90554   29.888939  28.848146
  27.677898  30.337248  28.934393  26.683224  21.357683  22.11037
  23.29034   28.569706  30.325071  31.484245  28.301567  23.84715
  23.747786  22.381083  21.89225   20.144918  21.654858  24.580399
  22.168762  20.602905  21.720604  26.403921  25.98032   21.716797
  20.116932  18.573828  16.404106  13.688975  13.560103  14.236324
   9.754332  12.311715  15.194038  25.371775  25.466892  26.176704
  24.442875  28.806702  28.299337  30.096546  27.714703  28.159086
  24.44706   28.938879  36.711197  44.040375  43.7309    42.16635
  41.47404   44.279984  43.926476  42.56168   41.79933   44.340836
  53.629803  60.87562   64.18396   64.04126   68.64602   72.44335 ]",178.760894,13.37014936
201,"[119.90065  129.29472  134.72307  137.85841  136.83592  135.13535
 128.98859  118.518974 108.00097  104.72114  100.80064   98.6627
  98.38648   98.469215  96.89349   95.08441   95.53387   91.908646
  85.42973   80.94956   80.541245  78.8875    77.3785    69.613045
  66.37832   59.46161   62.182877  63.45142   67.09556   63.60416
  60.10178   58.945076  58.390453  55.48263   55.283684  56.860725
  58.67916   54.639763  48.459496  43.955147  43.72372   45.45554
  47.45128   46.353813  47.911194  44.965004  42.457245  39.505642
  36.24378   32.518993  28.309956  31.45738   31.52305   31.111938
  29.23481   28.928679  32.001186  31.61466   29.586199  28.439617
  27.204468  29.872326  28.43644   26.206282  20.801903  21.561756
  22.733143  28.078537  30.056099  31.481354  28.544575  24.195627
  24.228823  22.858755  22.29786   20.415339  21.992073  25.080667
  22.744818  21.24655   22.39249   27.154589  26.74885   22.604788
  21.287699  19.809067  17.642687  14.844197  14.876083  15.640626
  11.094049  13.652988  16.597176  26.81001   26.800064  27.408192
  25.673813  30.025482  29.560219  31.307566  28.986576  29.485905
  25.8282    30.230446  37.838627  45.033047  44.71661   43.187138
  42.532234  45.30995   44.969543  43.633873  42.884605  45.431225
  54.701256  61.89912   65.12864   64.88454   69.289665  72.76609 ]",185.0744684,13.60420775
202,"[119.05359  128.76886  134.24135  137.35106  136.0488   134.16728
 127.69497  116.927925 106.09926  102.85647   99.045456  96.86432
  96.511154  96.507324  95.01604   93.24082   93.73989   90.18221
  83.67841   79.13895   78.60822   76.92472   75.30474   67.3503
  63.963234  56.876934  59.68503   61.004814  64.82126   61.386616
  58.031376  57.06638   56.755745  53.89693   53.815487  55.571175
  57.524914  53.630093  47.38074   42.827667  42.35371   44.11749
  46.1209    45.052025  46.57053   43.845596  41.605698  38.835518
  35.516716  31.692186  27.540768  30.760464  30.800398  30.393732
  28.64595   28.457699  31.492392  31.092718  29.080896  28.045986
  26.89939   29.634146  28.253155  26.0098    20.647732  21.278627
  22.49604   27.935518  29.930532  31.245146  28.12466   23.745913
  23.839043  22.564919  22.118015  20.32637   21.866495  24.816309
  22.422874  20.877571  22.146282  26.970806  26.68028   22.566566
  21.130203  19.626514  17.33621   14.563378  14.49198   15.286369
  10.802202  13.367189  16.217133  26.470844  26.599401  27.295614
  25.468363  29.745071  29.251493  31.066101  28.709852  29.164299
  25.367203  29.759272  37.448326  44.75292   44.454205  42.867035
  42.197323  44.977722  44.525944  43.110004  42.355103  45.09984
  54.489746  61.74942   64.922226  64.69324   69.229645  72.919   ]",183.7733212,13.5563019
203,"[117.37491  127.77768  133.40997  136.46373  134.58759  132.28154
 125.11611  113.81038  102.53965   99.56424   96.11997   93.92936
  93.52389   93.49464   92.34608   90.802925  91.495476  88.17057
  81.71922   77.161255  76.35033   74.524055  72.55273   64.139046
  60.30525   52.76469   55.667038  57.032722  61.11802   57.788208
  54.798203  54.25809   54.421436  51.667812  51.838875  53.90725
  56.005775  52.26585   45.82515   41.0661    39.972027  41.628605
  43.545177  42.496555  43.919037  41.621147  39.90144   37.455555
  33.984356  29.99615   25.986456  29.36613   29.377941  29.03928
  27.600792  27.638256  30.51866   30.094137  28.132263  27.347237
  26.39215   29.223608  27.969461  25.733896  20.540415  21.008041
  22.327414  27.8718    29.72738   30.643791  27.053135  22.55353
  22.6838    21.600899  21.439903  19.911968  21.396269  24.045124
  21.570616  19.922651  21.350674  26.155752  26.036928  21.950714
  20.233997  18.727686  16.287308  13.642916  13.318973  14.14545
   9.859391  12.463808  15.161163  25.464281  25.896183  26.7828
  24.84695   29.048243  28.560328  30.517492  28.090511  28.478933
  24.488766  28.943796  36.846394  44.392746  44.13124   42.447857
  41.740177  44.529423  43.86184   42.26746   41.47045   44.482056
  54.006443  61.30131   64.35718   64.13527   68.94683   73.11868 ]",176.9727655,13.30311112
204,"[116.22339  127.44987  133.29343  136.22781  133.60727  130.70345
 122.6265   110.63342   98.85964   96.270035  93.31591   91.11423
  90.6546    90.62745   89.95644   88.74242   89.71087   86.69983
  80.36993   75.830345  74.65986   72.60593   70.12927   61.100708
  56.64793   48.50129   51.480637  52.894936  57.287384  54.092995
  51.588753  51.609814  52.38068   49.7902    50.29055   52.738415
  54.95093   51.318356  44.5949    39.513397  37.591484  39.008427
  40.73289   39.648552  40.915363  39.10758   37.98433   35.905422
  32.21573   28.027122  24.170065  27.7176    27.657316  27.357216
  26.244724  26.47855   29.089548  28.589827  26.661236  26.142914
  25.393555  28.29361   27.175972  24.938396  19.966143  20.26253
  21.698416  27.29734   28.857916  29.164738  24.940279  20.252546
  20.378138  19.522856  19.742455  18.583279  20.012798  22.282278
  19.72718   17.973469  19.592196  24.338133  24.418089  20.378952
  18.348661  16.885836  14.341855  11.915228  11.313745  12.200017
   8.227526  10.940582  13.532099  23.939196  24.802925  25.969528
  24.000422  28.204775  27.81411   29.995028  27.54429   27.941008
  23.827139  28.437948  36.660603  44.553173  44.39424   42.653404
  41.94478   44.79702   43.917927  42.154366  41.34018   44.661816
  54.323112  61.634827  64.56701   64.36336   69.53191   74.32337 ]",160.8413065,12.6823226
205,"[117.85996   130.11241   136.25543   138.98082   135.38007   131.6105
 122.296326  109.34395    96.92243    94.81603    92.483154   90.2236
  89.660126   89.61657    89.55412    88.77171    90.16015    87.59833
  81.456635   76.898994   75.16589    72.68802    69.3857     59.38506
  53.929115   44.85338    47.83142    49.26571    53.993523   50.88298
  48.956      49.687843   51.246292   48.878315   49.72924    52.582664
  54.81213    51.1792     43.98464    38.347935   35.257034   36.1776
  37.50968    36.238174   37.24069    35.951057   35.475613   33.814213
  29.861202   25.45871    21.77878    25.486788   25.283066   24.95724
  24.174957   24.547232   26.742268   26.115894   24.220226   24.011442
  23.511429   26.497017   25.56361    23.338068   18.67068    18.846497
  20.453005   26.042131   27.080608   26.520084   21.492926   16.570784
  16.62859    16.054285   16.78143    16.164413   17.536842   19.328016
  16.688873   14.881889   16.811544   21.528969   21.850714   17.864788
  15.459269   14.075134   11.503279    9.429237    8.557819    9.537588
   6.032274    8.9731865  11.558007   22.186865   23.686949   25.305399
  23.43915    27.792599   27.619024   30.155      27.763424   28.303959
  24.194181   29.107286   37.828934   46.248573   46.314873   44.593925
  43.951153   47.002514   45.976627   44.115417   43.342293   47.075294
  56.916195   64.274216   67.12998    67.039825   72.75161    78.402596 ]",147.3520714,12.13886615
206,"[116.1364    129.11017   135.39572   137.83147   133.37016   128.84155
 118.48068   104.77478    91.87916    90.191154   88.34925    86.05878
  85.43709    85.39587    85.87534    85.437035   87.08086    84.792305
  78.8586     74.45539    72.44343    69.71765    65.907074   55.375263
  49.38967    39.795105   42.815083   44.295845   49.268204   46.409683
  45.050747   46.415413   48.605797   46.49497    47.818787   51.12349
  53.46182    49.855133   42.336746   36.317814   32.38956    33.053406
  34.13421    32.798893   33.5699     32.79577    32.923214   31.621296
  27.344587   22.694324   19.127947   23.006166   22.718163   22.39707
  21.910032   22.391504   24.255281   23.506447   21.627907   21.647682
  21.331957   24.326054   23.52744    21.349606   16.992935   17.071594
  18.839846   24.480957   25.179453   23.907305   18.208506   13.091015
  13.209025   12.953336   14.202497   14.05157    15.4961     16.990097
  14.418469   12.572223   14.694807   19.25039    19.79717    15.995602
  13.491778   12.326817    9.7712755   7.990026    6.8866367   8.011348
   4.9349833   8.04909    10.612176   21.364658   23.324707   25.177929
  23.35052    27.761555   27.824196   30.566223   28.185823   28.799604
  24.670748   29.75441    38.732746   47.437477   47.593582   45.83422
  45.1921     48.258816   46.940975   44.841835   43.999565   47.943913
  57.767822   64.94396    67.51702    67.27198    73.19522    79.3237   ]",144.1052923,12.00438638
