id,predict_data,mse,rmse
200,"[113.41705  110.686005 111.06863  110.79161  110.20042  110.37865
 110.42536  110.38403  109.57737  110.33764  110.05386  107.45817
 106.09432  104.566284 101.704216 100.1599    97.92874   96.22557
  93.59654   90.89221   87.53615   84.2163    81.992584  78.65614
  73.67076   70.65419   67.45183   64.314575  62.198513  60.01489
  57.865704  55.03471   53.410625  50.381744  49.15884   48.983738
  47.5609    43.17648   40.46351   40.368618  40.979755  40.391766
  39.246323  38.871178  38.78798   39.43107   40.173267  39.495144
  38.818783  38.19505   39.214714  38.36562   37.048832  37.36919
  37.49871   38.35819   38.198597  38.254215  36.13875   35.39292
  35.4832    34.652294  33.94087   31.868137  31.472965  31.077736
  30.881618  30.049967  27.822777  26.736818  26.296352  27.208872
  28.908798  28.796532  28.47302   28.113604  27.131191  28.089825
  26.942093  24.011818  23.357058  22.509935  23.237556  23.303509
  22.901278  22.187113  22.23811   21.909086  23.356464  23.030123
  22.979364  23.561842  22.686947  22.491955  22.254925  20.746256
  20.528093  20.703938  22.034605  21.791693  24.287657  25.862295
  28.140284  29.912724  33.688694  36.164104  38.11872   40.52726
  43.518368  45.538685  48.41534   51.3854    56.645947  59.148983
  62.238888  65.29966   67.74127   67.84261   71.00803   72.64648 ]",128.0827792,11.31736626
201,"[110.27411  107.393326 107.61023  107.214165 106.543686 106.70602
 106.75383  106.6716   105.79391  106.541046 106.27992  103.7023
 102.32576  100.78482   97.97264   96.43744   94.2227    92.56547
  90.01296   87.46495   84.232574  81.02563   78.910095  75.67369
  70.803276  67.93336   64.871     61.890755  59.922604  57.890873
  55.869167  53.224716  51.77702   48.891598  47.78793   47.70733
  46.422802  42.18874   39.59206   39.600895  40.268726  39.70002
  38.564606  38.164623  38.071484  38.697613  39.432606  38.742096
  38.081326  37.432747  38.396572  37.466057  36.071957  36.2404
  36.210155  36.93059   36.633022  36.59142   34.41221   33.578156
  33.66186   32.833748  32.057423  29.962856  29.523914  29.06109
  28.818447  27.981804  25.739622  24.63352   24.242058  25.213394
  26.998657  26.953384  26.660793  26.394232  25.5452    26.59841
  25.563917  22.774843  22.232807  21.540033  22.38156   22.590233
  22.315376  21.784782  21.975798  21.844936  23.419632  23.284107
  23.428183  24.186855  23.465603  23.447515  23.38061   22.095757
  22.039377  22.41506   23.950674  23.880299  26.533869  28.266495
  30.725485  32.61452   36.467556  38.992073  40.96653   43.400093
  46.43299   48.468323  51.331367  54.329807  59.607994  62.09173
  65.10475   68.035866  70.34966   70.36145   73.3831    74.89266 ]",130.8100702,11.43722301
202,"[110.90113  107.929955 108.03702  107.567215 106.85216  106.993286
 107.03001  106.8843   105.94039  106.66063  106.388565 103.78195
 102.34264  100.753075  97.886955  96.28556   93.989624  92.27406
  89.67957   87.12748   83.89553   80.65735   78.49726   75.23079
  70.325806  67.451805  64.37914   61.395187  59.440147  57.431557
  55.433006  52.848366  51.421345  48.544556  47.46206   47.38723
  46.142006  41.96702   39.43379   39.504723  40.212402  39.621323
  38.49699   38.089058  38.015587  38.65993   39.469666  38.82355
  38.209538  37.600418  38.55818   37.597168  36.14508   36.230885
  36.1165    36.772984  36.413372  36.296947  34.05518   33.153557
  33.231777  32.373528  31.512535  29.319292  28.803732  28.216684
  27.851006  26.943045  24.625736  23.41068   22.93847   23.859484
  25.620245  25.534399  25.164328  24.856123  23.986269  25.001049
  23.92699   21.156672  20.6049    19.949995  20.796707  21.074062
  20.823406  20.341148  20.588371  20.548944  22.176018  22.13229
  22.398964  23.273203  22.685303  22.803135  22.867386  21.74888
  21.835398  22.406439  24.15521   24.27358   27.111752  29.058817
  31.750616  33.838017  37.849167  40.527737  42.663036  45.255493
  48.467842  50.65529   53.638805  56.79556   62.233334  64.855255
  67.97925   70.99364   73.39786   73.50532   76.5832    78.1533  ]",109.9264341,10.48458078
203,"[103.92881  100.78301  100.74178  100.12999   99.36753   99.52673
  99.56022   99.395256  98.423615  99.18603   99.02156   96.464966
  95.037224  93.434044  90.64828   89.07707   86.84245   85.22244
  82.73408   80.43755   77.430756  74.38775   72.36015   69.231346
  64.47896   61.803677  58.929924  56.196003  54.48532   52.715103
  50.940063  48.660797  47.522877  44.920017  44.136307  44.29572
  43.329685  39.45918   37.148895  37.3584    38.220085  37.76396
  36.76322   36.417175  36.473488  37.24469   38.228947  37.72407
  37.234016  36.739418  37.768974  36.84273   35.46799   35.595413
  35.506893  36.14948   35.83057   35.811863  33.629795  32.787228
  32.98643   32.261765  31.47697   29.413177  28.99848   28.470154
  28.170351  27.360825  25.099327  23.924675  23.578833  24.662249
  26.610157  26.625069  26.274601  26.075209  25.301403  26.38214
  25.398577  22.701885  22.180613  21.606634  22.514488  22.796616
  22.523724  22.099115  22.361721  22.365974  23.976377  23.935629
  24.214802  25.104437  24.475399  24.526533  24.54544   23.371378
  23.331694  23.97446   25.74308   25.825188  28.619772  30.561604
  33.228725  35.212788  39.09968   41.62484   43.584484  46.0553
  49.10336   51.14281   53.960217  57.007385  62.349632  64.848434
  67.764656  70.48611   72.60902   72.48662   75.31132   76.681076]",138.7544563,11.77940815
204,"[101.84723   98.580826  98.412766  97.714195  96.93765   97.14137
  97.22041   97.02784   96.02519   96.84792   96.77427   94.27159
  92.834465  91.23359   88.47391   86.9117    84.68146   83.09636
  80.65041   78.48281   75.61063   72.65234   70.65608   67.581924
  62.867844  60.27673   57.49672   54.868896  53.275177  51.62017
  49.958042  47.86374   46.847454  44.3343    43.67162   43.89385
  43.024605  39.267326  37.05104   37.319     38.20741   37.702145
  36.684155  36.272392  36.32976   37.075096  38.138027  37.644276
  37.159824  36.67167   37.625282  36.597084  35.116837  35.117218
  34.89634   35.39347   34.96015   34.84494   32.5448    31.591667
  31.78898   31.028378  30.13226   27.955372  27.475784  26.822466
  26.397812  25.526833  23.201244  21.911139  21.519737  22.618723
  24.628496  24.659351  24.251495  24.072567  23.324778  24.413012
  23.438246  20.813694  20.317642  19.813845  20.767109  21.161404
  20.933352  20.60251   20.963123  21.116047  22.813541  22.904388
  23.359457  24.402828  23.914627  24.10995   24.253824  23.258957
  23.339848  24.225008  26.256762  26.549793  29.556091  31.739107
  34.67207   36.852894  40.874805  43.527554  45.596603  48.21105
  51.395943  53.54334   56.440456  59.623985  65.103966  67.70503
  70.67428   73.39597   75.5279    75.43405   78.23669   79.61227 ]",127.1183958,11.27467941
205,"[101.07378   97.69005   97.40396   96.618324  95.82629   96.04404
  96.13363   95.88601   94.841156  95.69006   95.66094   93.14884
  91.65713   90.01175   87.22108   85.61663   83.33196   81.71521
  79.2498    77.14512   74.33528   71.38569   69.34367   66.25335
  61.51517   58.940876  56.192394  53.613525  52.086575  50.497597
  48.906647  46.940163  45.989876  43.52725   42.97006   43.25152
  42.466778  38.81812   36.703484  37.027016  37.97667   37.46076
  36.466854  36.03467   36.138847  36.921665  38.125042  37.70304
  37.26999   36.851128  37.80622   36.749218  35.229027  35.1924
  34.931484  35.361507  34.901672  34.760036  32.39886   31.398857
  31.627941  30.862366  29.893375  27.63186   27.116343  26.354818
  25.8137    24.898483  22.514343  21.10553   20.645815  21.739439
  23.781733  23.787567  23.282307  23.070702  22.286087  23.328466
  22.301615  19.687265  19.159157  18.675041  19.628813  20.076199
  19.831553  19.520702  19.924911  20.14931   21.881817  22.031712
  22.58926   23.732424  23.349953  23.630716  23.860502  22.975285
  23.127953  24.228985  26.485554  26.947075  30.125967  32.53451
  35.703156  38.066658  42.223648  45.00598   47.204308  49.97633
  53.31101   55.58392   58.573395  61.90238   67.54386   70.28013
  73.33754   76.09863   78.28155   78.25277   81.08106   82.50055 ]",115.082408,10.7276469
206,"[100.08098   96.57127   96.153496  95.267845  94.437485  94.64124
  94.71667   94.4028    93.30088   94.139824  94.11896   91.57259
  90.010704  88.29931   85.47314   83.80949   81.45903   79.79544
  77.30174   75.25159   72.48132   69.53087   67.44582   64.33654
  59.587025  57.030193  54.308727  51.776463  50.30627   48.77676
  47.246906  45.389065  44.504715  42.095924  41.633587  41.974815
  41.280724  37.749306  35.7382    36.122486  37.140842  36.643726
  35.688084  35.254395  35.408848  36.24247   37.56636   37.2176
  36.8466    36.50089   37.48336   36.429115  34.90648   34.8651
  34.59937   34.995525  34.53628   34.402935  32.03194   31.024723
  31.307846  30.580935  29.59035   27.314598  26.806469  25.987658
  25.3842    24.474937  22.082108  20.615637  20.146187  21.274164
  23.378723  23.39479   22.838696  22.635778  21.861895  22.897495
  21.862562  19.291407  18.76652   18.33728   19.317299  19.824966
  19.587944  19.320253  19.776651  20.07678   21.847517  22.061676
  22.710321  23.942078  23.64798   24.000576  24.313467  23.523409
  23.736433  25.018547  27.455328  28.040089  31.341034  33.91849
  37.262405  39.747307  43.986454  46.841213  49.11003   51.970142
  55.395893  57.741768  60.76994   64.18194   69.92056   72.73244
  75.81617   78.556885  80.72886   80.7141    83.51624   84.92469 ]",110.9062797,10.53120504
207,"[97.77646  94.12515  93.5653   92.57121  91.700066 91.89932  91.97104
 91.60507  90.452965 91.29632  91.30168  88.73947  87.12998  85.37028
 82.5507   80.86225  78.48685  76.81732  74.34109  72.40716  69.72316
 66.82423  64.74886  61.666096 56.95727  54.47029  51.831917 49.40573
 48.042225 46.617435 45.185566 43.480145 42.71467  40.40555  40.07698
 40.512493 39.94199  36.555824 34.66495  35.11778  36.21025  35.745872
 34.824596 34.379646 34.571598 35.44114  36.857628 36.560303 36.235645
 35.939255 36.931004 35.860336 34.32802  34.26266  33.970303 34.30632
 33.82521  33.695698 31.312075 30.292507 30.6281   29.948288 28.942017
 26.67696  26.189106 25.33367  24.694265 23.813671 21.430927 19.933083
 19.4937   20.691332 22.894148 22.95172  22.375889 22.22203  21.502878
 22.571516 21.574064 19.07876  18.5921   18.248781 19.287706 19.872437
 19.669773 19.48076  20.011774 20.413977 22.24313  22.544638 23.29955
 24.634682 24.430328 24.859716 25.261156 24.57512  24.844765 26.304874
 28.914192 29.610027 33.019    35.743717 39.24177  41.818077 46.11168
 49.002796 51.293    54.196705 57.66416  60.033707 63.053795 66.50285
 72.29105  75.126686 78.174324 80.82289  82.91085  82.847626 85.55899
 86.89387 ]",113.8943735,10.67213069
208,"[100.30372   96.56377   95.87615   94.80566   93.87732   94.02372
  94.06225   93.6029    92.36137   93.1305    93.05731   90.41273
  88.68874   86.8356    83.92119   82.11722   79.60306   77.806755
  75.231705  73.223236  70.45691   67.44825   65.258644  62.084522
  57.296772  54.739807  52.029163  49.52763   48.100803  46.628292
  45.15298   43.422955  42.59547   40.213585  39.82709   40.203213
  39.608593  36.223427  34.35539   34.837925  35.939705  35.431423
  34.49497   34.022552  34.201717  35.065014  36.5179    36.233437
  35.93308   35.661457  36.64862   35.561947  33.978264  33.85255
  33.509525  33.799957  33.271706  33.075417  30.654867  29.585054
  29.920252  29.227499  28.155123  25.815891  25.274195  24.308205
  23.554365  22.632252  20.217205  18.640013  18.140871  19.300358
  21.485409  21.51956   20.894524  20.720945  20.010822  21.064718
  20.046223  17.61115   17.153095  16.889467  17.959368  18.657717
  18.524446  18.412724  19.036816  19.561192  21.476528  21.910141
  22.821255  24.299906  24.268621  24.87791   25.464493  24.996355
  25.472023  27.152628  30.012024  30.918482  34.531128  37.49084
  41.250828  44.05271   48.525482  51.59536   54.07207   57.14087
  60.82236   63.370647  66.527245  70.14019   76.09347   79.07877
  82.25419   85.015015  87.22025   87.28748   90.07535   91.477196]",93.08844782,9.648235477
209,"[98.737785 94.872604 94.04278  92.86028  91.86018  91.95411  91.94328
 91.41222  90.0951   90.798294 90.681946 87.980446 86.17739  84.24093
 81.30126  79.4237   76.841805 74.99337  72.39547  70.43769  67.6885
 64.6844   62.483864 59.308212 54.553013 52.037235 49.36017  46.914967
 45.539566 44.129013 42.70843  41.064743 40.317883 38.011208 37.70672
 38.151436 37.66936  34.424652 32.669502 33.23451  34.422264 33.987617
 33.118748 32.68923  32.92884  33.86851  35.402798 35.19837  34.98415
 34.788883 35.84664  34.81409  33.288128 33.196617 32.889435 33.198586
 32.706383 32.56258  30.21255  29.194147 29.605663 29.01193  27.996426
 25.750515 25.26946  24.3244   23.593845 22.74436  20.387054 18.84581
 18.422606 19.663101 21.937347 22.026848 21.42445  21.318106 20.69119
 21.793358 20.836586 18.48656  18.082884 17.925203 19.055616 19.810629
 19.719233 19.683146 20.360184 20.956324 22.900255 23.39597  24.369757
 25.90972  25.92986  26.582106 27.241137 26.841562 27.356749 29.143076
 32.089924 33.039047 36.680714 39.69984  43.519688 46.33061  50.789577
 53.829094 56.2711   59.30323  62.969353 65.49856  68.60346  72.19307
 78.129234 81.08495  84.18132  86.82184  88.913216 88.90671  91.58202
 92.884476]",99.6115144,9.980556818
210,"[98.92725  94.966095 94.0021   92.73114  91.662384 91.70799  91.66411
 91.0629   89.66542  90.29618  90.11973  87.3713   85.487434 83.47953
 80.50454  78.54797  75.8839   73.9677   71.330315 69.37223  66.603294
 63.57014  61.340298 58.146393 53.399517 50.892746 48.211624 45.766655
 44.387356 42.989067 41.575348 39.96165  39.23196  36.929092 36.617447
 37.050392 36.60371  33.41717  31.7123   32.329346 33.538876 33.10325
 32.238228 31.800428 32.035057 32.976074 34.517727 34.322655 34.13965
 33.95878  35.019    33.98362  32.44263  32.30678  31.962496 32.238274
 31.708536 31.53232  29.193377 28.16013  28.594906 28.041939 27.02478
 24.801075 24.322954 23.346476 22.588037 21.762146 19.436352 17.902122
 17.518143 18.79761  21.122293 21.258684 20.68576  20.643898 20.11231
 21.271065 20.381104 18.146837 17.828503 17.802418 19.008175 19.879747
 19.887323 19.970806 20.748676 21.477657 23.502495 24.131119 25.243923
 26.904343 27.045687 27.834078 28.641687 28.416052 29.080654 31.018307
 34.127193 35.20282  38.955505 42.098557 46.06371  48.9718   53.489697
 56.580193 59.06676  62.12577  65.864334 68.4481   71.5733   75.20459
 81.17533  84.15249  87.239105 89.84693  91.90871  91.90435  94.52975
 95.78647 ]",95.01361338,9.747492672
211,"[94.60958  90.505196 89.3991   88.0185   86.91687  86.97841  86.94615
 86.3241   84.89725  85.551216 85.4253   82.69742  80.80254  78.776184
 75.88247  73.9525   71.33024  69.472435 66.92394  65.17016  62.55599
 59.657207 57.51823  54.423454 49.808777 47.452263 44.93392  42.67935
 41.47079  40.237396 38.971287 37.563053 37.023975 34.886982 34.763237
 35.33883  35.06694  32.070904 30.510406 31.204445 32.495186 32.124928
 31.297173 30.849371 31.112963 32.079395 33.674263 33.50924  33.358097
 33.201107 34.263367 33.20958  31.679768 31.528225 31.163351 31.371574
 30.820148 30.670988 28.34873  27.326899 27.82321  27.352743 26.363646
 24.225082 23.812252 22.86343  22.137474 21.39636  19.135075 17.635143
 17.361431 18.775637 21.257353 21.490564 20.961544 21.041035 20.63681
 21.889671 21.113117 19.002958 18.775381 18.88275  20.191988 21.146065
 21.217257 21.416645 22.282148 23.124989 25.209354 25.929525 27.14026
 28.89429  29.092852 29.926512 30.802248 30.655212 31.337387 33.40641
 36.628723 37.751774 41.54186  44.748566 48.782074 51.683147 56.162766
 59.188423 61.576145 64.564644 68.22644  70.72685  73.743324 77.30596
 83.216286 86.10867  89.03875  91.42459  93.271576 93.10787  95.53032
 96.61071 ]",106.5314954,10.32140957
212,"[ 97.16846   92.984886  91.748116  90.30001   89.155106  89.18431
  89.14152   88.440155  86.93405   87.528496  87.33241   84.545975
  82.54717   80.44468   77.48944   75.465576  72.7275    70.76291
  68.14064   66.33512   63.657627  60.670662  58.43567   55.27122
  50.606777  48.19854   45.6289    43.31213   42.042778  40.764015
  39.45479   38.022995  37.419224  35.197563  35.00064   35.49628
  35.182438  32.16616   30.608967  31.312998  32.578487  32.13201
  31.249844  30.735676  30.944069  31.85293   33.432823  33.228905
  33.05805   32.8803    33.892086  32.785973  31.172768  30.928228
  30.483591  30.607111  29.971535  29.72462   27.342987  26.245623
  26.72127   26.22516   25.155554  22.936302  22.465708  21.40595
  20.563786  19.786188  17.51081   15.941486  15.626638  17.01974
  19.503096  19.739199  19.191973  19.28975   18.936674  20.209074
  19.44966   17.44748   17.293104  17.522783  18.897314  20.010382
  20.197773  20.518639  21.51787   22.529476  24.734795  25.634125
  27.050196  28.985058  29.389029  30.443333  31.543636  31.668472
  32.603226  34.916878  38.426086  39.787495  43.80547   47.26171
  51.58404   54.725735  59.387154  62.595695  65.16069   68.304474
  72.1807    74.85591   78.003685  81.72246   87.7835    90.810234
  93.85236   96.33649   98.28566   98.24636  100.72546  101.85505 ]",90.5023357,9.513271556
213,"[ 95.37346   91.06796   89.68759   88.132774  86.93575   86.93565
  86.86354   86.1031    84.53544   85.08494   84.86164   82.0365
  79.966286  77.79261   74.8421    72.76404   69.97878   67.97991
  65.357635  63.6339    60.999046  58.03917   55.803986  52.65476
  48.047447  45.698483  43.18657   40.948036  39.74385   38.53842
  37.29475   35.963726  35.448105  33.303776  33.200607  33.767105
  33.56814   30.693378  29.249674  30.023827  31.363144  30.977858
  30.14457   29.650888  29.90214   30.863914  32.510742  32.36535
  32.257698  32.138264  33.20043   32.13228   30.566639  30.35271
  29.941986  30.064077  29.456387  29.257833  26.938128  25.886906
  26.434334  26.036467  25.020441  22.89674   22.494122  21.45996
  20.641558  19.9465    17.743721  16.21216   15.984218  17.4746
  20.066395  20.371195  19.857172  20.042904  19.790495  21.12452
  20.4432    18.547758  18.465889  18.821672  20.273588  21.460451
  21.704159  22.114525  23.182854  24.282078  26.525606  27.500341
  28.997969  31.009352  31.476233  32.58168   33.767517  33.97808
  34.962738  37.399128  41.017845  42.43068   46.485004  50.009613
  54.406174  57.55999   62.201958  65.37499   67.89043   70.988365
  74.841194  77.4883    80.5736    84.25976   90.29452   93.28231
  96.23056   98.575356 100.39283  100.27069  102.619354 103.6359  ]",97.40969799,9.86963515
214,"[ 96.20078   91.81352   90.30016   88.66566   87.41004   87.36831
  87.26979   86.440346  84.795166  85.2689    84.975914  82.10686
  79.9466    77.698685  74.71433   72.54907   69.67248   67.59341
  64.92143   63.179955  60.51028   57.506367  55.223686  52.045395
  47.44228   45.086514  42.55329   40.291313  39.054962  37.836887
  36.578415  35.250965  34.72122   32.548027  32.40641   32.92889
  32.738625  29.896973  28.483366  29.291285  30.62761   30.218727
  29.367664  28.848404  29.075172  30.01586   31.650537  31.495
  31.40163   31.28347   32.33599   31.26198   29.677011  29.422974
  28.984451  29.073483  28.42935   28.194624  25.889576  24.824976
  25.392923  25.03894   24.02726   21.93166   21.539835  20.479967
  19.634384  18.970945  16.81927   15.30358   15.122642  16.658087
  19.305624  19.668354  19.1993    19.465769  19.32496   20.725462
  20.122383  18.365736  18.387825  18.896667  20.434664  21.758799
  22.120598  22.662182  23.845633  25.091373  27.423365  28.545086
  30.199762  32.341965  32.9418    34.197952  35.550735  35.95655
  37.114136  39.70939   43.505894  45.05397   49.225304  52.878487
  57.432217  60.688885  65.38625   68.612335  71.17195   74.29217
  78.22524   80.93477   84.04533   87.7742    93.84124   96.85244
  99.79692  102.12058  103.92039  103.81702  106.12332  107.10293 ]",94.0625391,9.698584386
215,"[ 92.79203    88.29388    86.657234   84.93584    83.658966   83.63654
  83.55329    82.71007    81.04278    81.52671    81.264595   78.417175
  76.23925    73.97174    71.06583    68.9139     66.06478    64.024254
  61.420208   59.84421    57.295624   54.397804   52.183136   49.086006
  44.604343   42.371418   39.96516    37.848827   36.73393    35.637074
  34.486412   33.311314   32.922516   30.868338   30.86058    31.47854
  31.42285    28.730726   27.42674    28.287241   29.673405   29.308718
  28.471022   27.9322     28.16608    29.111105   30.769659   30.627111
  30.554379   30.449478   31.503239   30.422277   28.856276   28.604965
  28.170515   28.21665    27.567482   27.36537    25.099281   24.064919
  24.695036   24.436155   23.48064    21.497974   21.190233   20.181322
  19.387093   18.823383   16.76465    15.3076105  15.250287   16.922382
  19.722757   20.190937   19.789135   20.191881   20.193771   21.69601
  21.217285   19.599285   19.727356   20.38564    22.029156   23.43969
  23.876701   24.530499   25.79942    27.150852   29.531797   30.736212
  32.481014   34.703903   35.34909    36.644978   38.06621    38.545906
  39.726063   42.42266    46.30809    47.880737   52.063385   55.749756
  60.346992   63.57182    68.20317    71.34519    73.78923    76.810524
  80.65632    83.27737    86.2749     89.919174   95.90461    98.821594
 101.61208   103.72848   105.328575  105.0829    107.20136   108.01767  ]",97.54059633,9.87626429
216,"[ 95.858765  91.30677   89.54409   87.76009   86.42831   86.35454
  86.240776  85.312904  83.556854  83.94079   83.57205   80.66128
  78.36252   76.00268   73.02124   70.74236   67.75212   65.578156
  62.871243  61.19356   58.54084   55.528084  53.20168   50.020947
  45.487656  43.18056   40.680748  38.45529   37.22702   36.04439
  34.814243  33.564575  33.072933  30.90332   30.769478  31.265236
  31.144934  28.41604   27.093348  27.960045  29.302448  28.865274
  27.977877  27.39369   27.576096  28.471727  30.097033  29.92195
  29.845179  29.72866   30.757307  29.665277  28.057636  27.754974
  27.289072  27.304564  26.609915  26.341572  24.075102  23.00868
  23.638496  23.397703  22.42328   20.427402  20.102968  19.035439
  18.174692  17.613483  15.594539  14.129514  14.080173  15.756859
  18.571583  19.075987  18.707857  19.168034  19.26347   20.812065
  20.38606   18.908844  19.13957   19.952646  21.671886  23.245138
  23.817379  24.602568  25.999859  27.51212   29.995243  31.36972
  33.302765  35.677998  36.49533   37.988575  39.620422  40.348873
  41.769527  44.65379   48.765373  50.523872  54.872757  58.73563
  63.54971   66.942635  71.68274   74.94292   77.50436   80.60634
  84.61358   87.37113   90.46213   94.211044 100.28546  103.2877
 106.15315  108.34525  110.02399  109.885475 112.04007  112.89088 ]",92.73949574,9.630134773
217,"[ 89.02691   84.3548    82.49254   80.63389   79.326035  79.33678
  79.28842   78.40794   76.690285  77.165405  76.91669   74.092705
  71.84727   69.52583   66.73075   64.56004   61.704975  59.673405
  57.135857  55.77869   53.377327  50.596306  48.436367  45.431694
  41.12163   39.04495   36.794144  34.84903   33.861134  32.901108
  31.87028   30.882633  30.648891  28.707426  28.835228  29.52781
  29.631329  27.127918  25.962988  26.88035   28.298136  27.945969
  27.073223  26.455986  26.648203  27.54485   29.19997   29.038054
  28.972094  28.863161  29.889883  28.781012  27.21453   26.94738
  26.511112  26.475197  25.798933  25.614689  23.407532  22.411182
  23.134876  23.03358   22.16919   20.370743  20.201149  19.259436
  18.526152  18.127876  16.247042  14.883987  15.027858  16.920195
  19.971577  20.62455   20.351044  21.00306   21.275738  22.961903
  22.706608  21.37337   21.7203    22.687296  24.531248  26.148148
  26.764091  27.64186   29.099842  30.679655  33.175224  34.57088
  36.532627  38.94258   39.724648  41.162018  42.777832  43.47358
  44.787014  47.70856   51.821957  53.498444  57.75737   61.560078
  66.31293   69.54915   74.10939   77.16104   79.46227   82.34867
  86.11928   88.65348   91.50992   95.05638  100.94163  103.745186
 106.32882  108.15759  109.48485  109.07107  110.92025  111.5021  ]",97.47496258,9.872940929
218,"[ 91.36326   86.65253   84.69648   82.81364   81.50771   81.53591
  81.52396   80.6087    78.85691   79.31047   79.02146   76.18618
  73.8687    71.507675  68.70404   66.47697   63.5447    61.435017
  58.84536   57.460896  55.019676  52.173428  49.93053   46.8783
  42.545616  40.426067  38.13312   36.122845  35.05875   34.035187
  32.945183  31.91249   31.591536  29.535522  29.561028  30.13484
  30.15945   27.588326  26.378695  27.251043  28.582014  28.105835
  27.110949  26.368664  26.444208  27.21165   28.788887  28.52877
  28.390543  28.2142    29.146652  27.95893   26.291576  25.93897
  25.437979  25.312967  24.552034  24.270699  22.011118  20.953669
  21.659971  21.55261   20.648514  18.822649  18.644196  17.642717
  16.838919  16.444107  14.606777  13.218254  13.368574  15.284101
  18.382656  19.082705  18.841932  19.57237   19.946926  21.694668
  21.50385   20.324015  20.788168  21.915983  23.851007  25.645004
  26.401678  27.409061  29.014227  30.767536  33.382122  34.948395
  37.112995  39.693436  40.65206   42.291912  44.11629   45.062313
  46.603783  49.726143  54.090897  55.956566  60.395718  64.39447
  69.39353   72.811264  77.48587   80.66238   83.07168   86.04354
  89.9699    92.627144  95.57082   99.21616  105.190186 108.081154
 110.737305 112.62899  114.02461  113.71235  115.59471  116.20372 ]",90.6969833,9.52349638
219,"[ 90.78884   85.99952   83.925934  81.96884   80.629616  80.63818
  80.60685   79.64414   77.84276   78.23882   77.902084  75.03388
  72.63819   70.20755   67.40582   65.10795   62.109085  59.939236
  57.321117  55.96821   53.52815   50.67187   48.397278  45.336483
  41.044575  38.947994  36.664562  34.671978  33.607822  32.599766
  31.52304   30.523092  30.224018  28.18203   28.229752  28.810238
  28.895973  26.411081  25.268574  26.178024  27.539608  27.090874
  26.1087    25.37001   25.457174  26.246347  27.85453   27.631247
  27.54197   27.410593  28.389488  27.250795  25.635397  25.333023
  24.89369   24.796986  24.082952  23.85198   21.678463  20.688627
  21.466612  21.471174  20.65454   18.95571   18.866678  17.915676
  17.15439   16.856161  15.123536  13.796916  14.044438  16.05477
  19.253233  20.028782  19.845638  20.67943   21.1701    22.984325
  22.88085   21.823624  22.376286  23.649307  25.66077   27.532486
  28.357162  29.445057  31.114752  32.943844  35.580196  37.207466
  39.444153  42.08534   43.092495  44.778076  46.689278  47.71643
  49.315136  52.52469   56.972107  58.863895  63.310535  67.34515
  72.39467   75.79894   80.4227    83.54455   85.88934   88.785225
  92.682304  95.31194   98.19462  101.794624 107.72292  110.57152
 113.14627  114.92598  116.218636 115.85401  117.63383  118.15505 ]",98.39552266,9.919451732
220,"[ 88.3755    83.52407   81.366684  79.37041   78.03994   78.09397
  78.10769   77.16028   75.36389   75.77661   75.46648   72.639824
  70.239784  67.81081   65.10422   62.82677   59.856094  57.71647
  55.152767  53.934387  51.58854   48.814426  46.592316  43.601955
  39.423393  37.424408  35.23391   33.337162  32.339077  31.399614
  30.380562  29.467945  29.248644  27.262438  27.37055   27.97983
  28.137749  25.729906  24.635885  25.549963  26.902275  26.446692
  25.413578  24.612144  24.646235  25.37719   26.944824  26.685816
  26.58065   26.4245    27.375458  26.214558  24.596006  24.291721
  23.859537  23.729519  23.006649  22.789783  20.66032   19.708836
  20.538626  20.640915  19.907734  18.350767  18.364862  17.488422
  16.799267  16.611383  14.999995  13.753464  14.134339  16.278967
  19.625578  20.514814  20.425978  21.4173    22.072765  24.00234
  24.040283  23.140827  23.823664  25.26867   27.390438  29.356459
  30.274864  31.46896   33.22656   35.155598  37.83331   39.531296
  41.85216   44.56505   45.604774  47.3328    49.31611   50.416363
  52.045387  55.315907  59.824226  61.71376   66.145294  70.18106
  75.2545    78.60376   83.13423   86.15603   88.37001   91.13538
  94.937515  97.47358  100.24341  103.742226 109.565674 112.314606
 114.74704  116.344154 117.46316  116.98306  118.60408  118.98187 ]",99.45178742,9.972551701
